"event","fulldate","cov_newclin_youth","cov_newclin_adult","cov_severe_youth","cov_severe_adult","duration","grid_cell"
"2",2014-07-01,0.596228881536195,0.39748592102413,0.744650536895039,0.596201969337604,5000,125
"1",2010-01-01,0.318961895428608,0.212641263619072,0.478289036202258,0.318961895428608,1642,126
"2",2014-07-01,0.596228881536195,0.39748592102413,0.744650536895039,0.596201969337604,5000,126
"1",2010-01-01,0.318961895428608,0.212641263619072,0.478289036202258,0.318961895428608,1642,127
"2",2014-07-01,0.596228881536195,0.39748592102413,0.744650536895039,0.596201969337604,5000,127
"1",2010-01-01,0.318961895428608,0.212641263619072,0.478289036202258,0.318961895428608,1642,128
"2",2014-07-01,0.596228881536195,0.39748592102413,0.744650536895039,0.596201969337604,5000,128
"1",2010-01-01,0.239183809238492,0.159455872825661,0.358775713857738,0.239183809238492,1642,129
"2",2014-07-01,0.239183809238492,0.159455872825661,0.358775713857738,0.239183809238492,5000,129
"1",2010-01-01,0.299398131337769,0.199598754225179,0.449097197006653,0.299398131337769,1642,130
"2",2014-07-01,0.849019472889214,0.566012981926143,0.9,0.849019472889214,5000,130
"1",2010-01-01,0.319686363105103,0.213124242070068,0.479529544657654,0.319686363105103,1642,131
"2",2014-07-01,0.669469915013533,0.446313276675688,0.9,0.669469915013533,5000,131
"1",2010-01-01,0.347065976255546,0.231377317503697,0.520598964383319,0.347065976255546,1642,132
"2",2014-07-01,0.828952569515631,0.552635046343754,0.9,0.828952569515631,5000,132
"1",2010-01-01,0.382246401053567,0.254830934035712,0.573369601580351,0.382246401053567,1642,133
"2",2014-07-01,0.686064390234484,0.457376260156322,0.9,0.686064390234484,5000,133
"1",2010-01-01,0.422912280713242,0.281941520475495,0.634368421069864,0.422912280713243,1642,134
"2",2014-07-01,0.886415956624141,0.590943971082761,0.9,0.886415956624141,5000,134
"1",2010-01-01,0.458402698905815,0.305601799270543,0.687604048358723,0.458402698905815,1642,135
"2",2014-07-01,0.877693747479185,0.585129164986123,0.9,0.877693747479185,5000,135
"1",2010-01-01,0.471131350315381,0.314087566876921,0.706697025473072,0.471131350315381,1642,136
"2",2014-07-01,0.887803915644433,0.591869277096289,0.9,0.887803915644433,5000,136
"1",2010-01-01,0.237728554753126,0.158485703168751,0.356592832129689,0.237728554753126,1642,137
"2",2014-07-01,0.237728554753126,0.158485703168751,0.356592832129689,0.237728554753126,5000,137
"1",2010-01-01,0.239353152573361,0.159568768382241,0.359029728860042,0.239353152573361,1642,138
"2",2014-07-01,0.239353152573361,0.159568768382241,0.359029728860042,0.239353152573361,5000,138
"1",2010-01-01,0.287122535852152,0.191415023901435,0.430683803778228,0.287122535852152,1642,139
"2",2014-07-01,0.871450696677128,0.580967131118085,0.9,0.871450696677128,5000,139
"1",2010-01-01,0.304585687886235,0.20305712525749,0.456878531829352,0.304585687886235,1642,140
"2",2014-07-01,0.87852386665829,0.585682577772193,0.9,0.87852386665829,5000,140
"1",2010-01-01,0.32827217164679,0.218848114431193,0.492408257470184,0.32827217164679,1642,141
"2",2014-07-01,0.675679290632937,0.450452860421958,0.9,0.675679290632937,5000,141
"1",2010-01-01,0.407770685572412,0.271847123714942,0.611656028358618,0.407770685572412,1642,142
"2",2014-07-01,0.745627673771292,0.497085115847528,0.9,0.745627673771292,5000,142
"1",2010-01-01,0.465853804756481,0.310569203170987,0.698780707134721,0.465853804756481,1642,143
"2",2014-07-01,0.886303608525344,0.590869072350229,0.9,0.886303608525344,5000,143
"1",2010-01-01,0.523892271574646,0.349261514383098,0.78583840736197,0.523892271574646,1642,144
"2",2014-07-01,0.742949222835478,0.495299481890319,0.9,0.742949222835478,5000,144
"1",2010-01-01,0.548829646041136,0.365886430694091,0.823244469061704,0.548829646041136,1642,145
"2",2014-07-01,0.672749758744521,0.448499839163014,0.9,0.672749758744521,5000,145
"1",2010-01-01,0.512904892928808,0.341936595285872,0.769357339393212,0.512904892928808,1642,146
"2",2014-07-01,0.783699823107726,0.522466548738484,0.9,0.783699823107726,5000,146
"1",2010-01-01,0.453125004395673,0.302083336263782,0.67968750659351,0.453125004395673,1642,147
"2",2014-07-01,0.699513921542124,0.466342614361416,0.9,0.699513921542124,5000,147
"1",2010-01-01,0.247897506706707,0.165265004471138,0.371846260060061,0.247897506706707,1642,148
"2",2014-07-01,0.247897506706707,0.165265004471138,0.371846260060061,0.247897506706707,5000,148
"1",2010-01-01,0.288543056327559,0.192362037551706,0.432814584491339,0.288543056327559,1642,149
"2",2014-07-01,0.882499861764822,0.588333241176548,0.9,0.882499861764822,5000,149
"1",2010-01-01,0.306745266420971,0.204496844280647,0.460117899631456,0.306745266420971,1642,150
"2",2014-07-01,0.827306936788955,0.551537957859303,0.9,0.827306936788955,5000,150
"1",2010-01-01,0.33198826785699,0.22132551190466,0.497982401785485,0.33198826785699,1642,151
"2",2014-07-01,0.879556572668085,0.58637104844539,0.9,0.879556572668085,5000,151
"1",2010-01-01,0.368374904035415,0.245583269356943,0.552562356053123,0.368374904035415,1642,152
"2",2014-07-01,0.852058063271793,0.568038708847862,0.9,0.852058063271793,5000,152
"1",2010-01-01,0.419978815111999,0.279985876741333,0.629968222667998,0.419978815111999,1642,153
"2",2014-07-01,0.887327555694995,0.591551703796663,0.9,0.887327555694995,5000,153
"1",2010-01-01,0.488080122781804,0.325386748521203,0.732120184172706,0.488080122781804,1642,154
"2",2014-07-01,0.865987143426146,0.577324762284097,0.9,0.865987143426146,5000,154
"1",2010-01-01,0.567391561837066,0.378261041224711,0.8510873427556,0.567391561837066,1642,155
"2",2014-07-01,0.662973715960435,0.441982477306957,0.9,0.662973715960435,5000,155
"1",2010-01-01,0.630551450591054,0.42036763372737,0.9,0.630551450591054,1642,156
"2",2014-07-01,0.874390632178026,0.582927088118684,0.9,0.874390632178026,5000,156
"1",2010-01-01,0.550234241870362,0.366822827913574,0.825351362805542,0.550234241870362,1642,157
"2",2014-07-01,0.67031463989699,0.446876426597993,0.9,0.67031463989699,5000,157
"1",2010-01-01,0.47269899075281,0.315132660501874,0.709048486129216,0.472698990752811,1642,158
"2",2014-07-01,0.887448500316442,0.591632333544295,0.9,0.887448500316442,5000,158
"1",2010-01-01,0.407720336879623,0.271813557919748,0.611580505319434,0.407720336879623,1642,159
"2",2014-07-01,0.883297988278475,0.588865325518984,0.9,0.883297988278475,5000,159
"1",2010-01-01,0.2422633668976,0.161508911265067,0.3633950503464,0.2422633668976,1642,160
"2",2014-07-01,0.2422633668976,0.161508911265067,0.3633950503464,0.2422633668976,5000,160
"1",2010-01-01,0.289918098933993,0.193278732622662,0.43487714840099,0.289918098933993,1642,161
"2",2014-07-01,0.821227323974177,0.547484882649451,0.9,0.821227323974177,5000,161
"1",2010-01-01,0.36421619047432,0.242810793649547,0.54632428571148,0.36421619047432,1642,162
"2",2014-07-01,0.737705771885586,0.491803847923724,0.9,0.737705771885586,5000,162
"1",2010-01-01,0.412207980560794,0.274805320373863,0.618311970841191,0.412207980560794,1642,163
"2",2014-07-01,0.651964850133293,0.434643233422196,0.9,0.651964850133293,5000,163
"1",2010-01-01,0.538121658338802,0.358747772225868,0.807182487508203,0.538121658338802,1642,164
"2",2014-07-01,0.696839923099092,0.464559948732728,0.9,0.696839923099092,5000,164
"1",2010-01-01,0.56844218422508,0.378961456150054,0.852663276337621,0.56844218422508,1642,165
"2",2014-07-01,0.663696340386149,0.442464226924099,0.9,0.663696340386149,5000,165
"1",2010-01-01,0.525599185307875,0.350399456871917,0.788398777961812,0.525599185307875,1642,166
"2",2014-07-01,0.736915487986841,0.491276991991228,0.9,0.736915487986841,5000,166
"1",2010-01-01,0.318961895428608,0.212641263619072,0.478289036202258,0.318961895428608,1642,167
"2",2014-07-01,0.251054041845924,0.167369361230616,0.376581062768886,0.251054041845924,5000,167
"1",2010-01-01,0.238773273700786,0.159182182467191,0.358159910551179,0.238773273700786,1642,168
"2",2014-07-01,0.238773273700786,0.159182182467191,0.358159910551179,0.238773273700786,5000,168
"1",2010-01-01,0.241554955060244,0.161036636706829,0.362332432590366,0.241554955060244,1642,169
"2",2014-07-01,0.241554955060244,0.161036636706829,0.362332432590366,0.241554955060244,5000,169
"1",2010-01-01,0.246119451634699,0.164079634423133,0.369179177452049,0.246119451634699,1642,170
"2",2014-07-01,0.246119451634699,0.164079634423133,0.369179177452049,0.246119451634699,5000,170
"1",2010-01-01,0.32209364827978,0.214729098853187,0.48314047241967,0.32209364827978,1642,171
"2",2014-07-01,0.376267657814996,0.250845105209997,0.564401486722494,0.376267657814996,5000,171
"1",2010-01-01,0.350953589346036,0.233969059564024,0.526430384019054,0.350953589346036,1642,172
"2",2014-07-01,0.3822691914951,0.2548461276634,0.573403787242651,0.3822691914951,5000,172
"1",2010-01-01,0.389008470604892,0.259338980403261,0.583512705907338,0.389008470604892,1642,173
"2",2014-07-01,0.426355051331819,0.284236700887879,0.639532576997729,0.426355051331819,5000,173
"1",2010-01-01,0.433833090722947,0.289222060481964,0.65074963608442,0.433833090722947,1642,174
"2",2014-07-01,0.793905482188092,0.529270321458728,0.9,0.793905482188092,5000,174
"1",2010-01-01,0.473953244311389,0.315968829540926,0.710929866467083,0.473953244311389,1642,175
"2",2014-07-01,0.887042601041545,0.591361734027697,0.9,0.887042601041545,5000,175
"1",2010-01-01,0.488660068990517,0.325773379327011,0.732990103485775,0.488660068990517,1642,176
"2",2014-07-01,0.86450851543402,0.576339010289346,0.9,0.86450851543402,5000,176
"1",2010-01-01,0.466955948427927,0.311303965618618,0.700433922641891,0.466955948427927,1642,177
"2",2014-07-01,0.687989436607967,0.458659624405311,0.9,0.687989436607967,5000,177
"1",2010-01-01,0.42419323012631,0.282795486750873,0.636289845189465,0.42419323012631,1642,178
"2",2014-07-01,0.665092826406479,0.443395217604319,0.9,0.665092826406479,5000,178
"1",2010-01-01,0.238341418947121,0.15889427929808,0.357512128420681,0.238341418947121,1642,179
"2",2014-07-01,0.238341418947121,0.15889427929808,0.357512128420681,0.238341418947121,5000,179
"1",2010-01-01,0.305379251945853,0.203586167963902,0.45806887791878,0.305379251945853,1642,180
"2",2014-07-01,0.366553231736108,0.244368821157405,0.549829847604161,0.366553231736108,5000,180
"1",2010-01-01,0.294008678235203,0.196005785490135,0.441013017352804,0.294008678235203,1642,181
"2",2014-07-01,0.538593501591812,0.359062334394541,0.807890252387718,0.538593501591812,5000,181
"1",2010-01-01,0.311353395420309,0.207568930280206,0.467030093130464,0.311353395420309,1642,182
"2",2014-07-01,0.763043338358672,0.508695558905782,0.9,0.763043338358673,5000,182
"1",2010-01-01,0.333321250396884,0.222214166931256,0.499981875595326,0.333321250396884,1642,183
"2",2014-07-01,0.820584865193852,0.547056576795902,0.9,0.820584865193853,5000,183
"1",2010-01-01,0.360138374901688,0.240092249934458,0.540207562352532,0.360138374901688,1642,184
"2",2014-07-01,0.755151845969166,0.503434563979444,0.9,0.755151845969166,5000,184
"1",2010-01-01,0.388944158282628,0.259296105521752,0.583416237423941,0.388944158282628,1642,185
"2",2014-07-01,0.519292307191634,0.346194871461089,0.778938460787451,0.519292307191634,5000,185
