"mid.x","mid.y","loc.id","closest.chw.name","multi.chw.flag"
26.877193212017,-17.7279220399316,1282,"so Mapatizya Rural Health Centre UK Market",0
26.877193212017,-17.7189388870904,1283,"so Mapatizya Rural Health Centre UK Market",0
26.877193212017,-17.7099557342492,1284,"so Mapatizya Rural Health Centre UK Market",0
26.877193212017,-17.700972581408,1285,"so Mapatizya Rural Health Centre UK Market",0
26.877193212017,-17.6919894285668,1286,"so Mapatizya Rural Health Centre UK Market",0
26.877193212017,-17.6830062757256,1287,"so Mapatizya Rural Health Centre UK Market",0
26.877193212017,-17.6740231228844,1288,"so Mapatizya Rural Health Centre UK Market",0
26.877193212017,-17.6650399700432,1289,"so Mapatizya Rural Health Centre UK Market",0
26.877193212017,-17.656056817202,1290,"so Mapatizya Rural Health Centre Munenge",0
26.877193212017,-17.6470736643608,1291,"so Mapatizya Rural Health Centre Munenge",0
26.877193212017,-17.6380905115196,1292,"so Mapatizya Rural Health Centre Munenge",0
26.877193212017,-17.6291073586784,1293,"so Mapatizya Rural Health Centre Muleya",0
26.877193212017,-17.6201242058373,1294,"so Mapatizya Rural Health Centre Muleya",0
26.877193212017,-17.6111410529961,1295,"so Mapatizya Rural Health Centre Muleya",0
26.877193212017,-17.6021579001549,1296,"so Mapatizya Rural Health Centre Muleya",0
26.877193212017,-17.4135116904898,1297,"so Chitamba HP West",1
26.877193212017,-17.377579079125,1298,"so Masempela RHC Sikalaye",0
26.877193212017,-17.3596127734426,1299,"so Masempela RHC Sikalaye",0
26.877193212017,-17.2967307035542,1300,"so Masempela RHC Musefu",0
26.877193212017,-17.2697812450306,1301,"so Masempela RHC Nkomponi",0
26.877193212017,-17.2607980921894,1302,"so Masempela RHC Nkomponi",0
26.877193212017,-17.2518149393482,1303,"so Masempela RHC Nkomponi",0
26.877193212017,-17.2428317865071,1304,"so Masempela RHC Nkomponi",0
26.877193212017,-17.2338486336659,1305,"so Masempela RHC Nkomponi",0
26.877193212017,-17.2248654808247,1306,"so Mulunje HP A",1
26.877193212017,-17.2158823279835,1307,"so Mulunje HP A",1
26.877193212017,-17.2068991751423,1308,"so Mulunje HP A",1
26.877193212017,-17.1979160223011,1309,"so Dimbwe RHC Muhundi",0
26.877193212017,-17.1889328694599,1310,"so Dimbwe RHC Muhundi",0
26.877193212017,-17.1799497166187,1311,"so Dimbwe RHC Muhundi",0
26.877193212017,-17.1709665637775,1312,"so Dimbwe RHC Siambaza",0
26.877193212017,-17.1619834109363,1313,"so Dimbwe RHC Siambaza",0
26.877193212017,-17.1530002580951,1314,"so Dimbwe RHC Siambaza",0
26.877193212017,-17.1440171052539,1315,"so Dimbwe RHC Siambaza",0
26.877193212017,-17.1350339524127,1316,"so Dimbwe RHC Siambaza",0
26.877193212017,-17.1260507995715,1317,"so Dimbwe RHC Siambaza",0
26.877193212017,-17.1170676467303,1318,"so Dimbwe RHC Siambaza",0
26.877193212017,-17.1080844938891,1319,"so Dimbwe RHC Kasizi",0
26.877193212017,-17.0991013410479,1320,"so Dimbwe RHC Kasizi",0
26.877193212017,-17.0901181882067,1321,"so Dimbwe RHC Kasizi",0
26.877193212017,-17.0811350353655,1322,"so Dimbwe RHC Kasizi",0
26.877193212017,-17.0721518825243,1323,"so Dimbwe RHC Kasizi",0
26.877193212017,-17.0631687296831,1324,"so Dimbwe RHC Kasizi",0
26.877193212017,-17.054185576842,1325,"so Nakempa Rural Health Centre Siabasimbi",0
26.877193212017,-17.0452024240008,1326,"so Nakempa Rural Health Centre Chikolyo",0
26.877193212017,-17.0362192711596,1327,"so Nakempa Rural Health Centre Chikolyo",0
26.877193212017,-17.0272361183184,1328,"so Nakempa Rural Health Centre Chikolyo",0
26.877193212017,-17.0182529654772,1329,"so Nakempa Rural Health Centre Chikolyo",0
26.877193212017,-17.009269812636,1330,"so Nakempa Rural Health Centre Chikolyo",0
26.877193212017,-17.0002866597948,1331,"so Simukanka Health Post Sianaumba",0
26.877193212017,-16.9913035069536,1332,"so Simukanka Health Post Sianaumba",0
26.877193212017,-16.9823203541124,1333,"so Simukanka Health Post (SFH)",0
26.877193212017,-16.9733372012712,1334,"so Simukanka Health Post (SFH)",0
26.877193212017,-16.96435404843,1335,"so Simukanka Health Post (SFH)",0
26.877193212017,-16.9553708955888,1336,"so Simukanka Health Post (SFH)",0
26.877193212017,-16.9374045899064,1337,"so Chilalantambo Health Post Muyuni",0
26.8866436583753,-17.745888345614,1338,"so Kafwambila RHC Sianzovu",0
26.8866436583753,-17.7369051927728,1339,"so Mapatizya Rural Health Centre UK Market",0
26.8866436583753,-17.7279220399316,1340,"so Mapatizya Rural Health Centre UK Market",0
26.8866436583753,-17.7189388870904,1341,"so Mapatizya Rural Health Centre UK Market",0
26.8866436583753,-17.7099557342492,1342,"so Mapatizya Rural Health Centre UK Market",0
26.8866436583753,-17.700972581408,1343,"so Mapatizya Rural Health Centre UK Market",0
26.8866436583753,-17.6830062757256,1344,"so Mapatizya Rural Health Centre UK Market",0
26.8866436583753,-17.6740231228844,1345,"so Mapatizya Rural Health Centre UK Market",0
26.8866436583753,-17.6650399700432,1346,"so Mapatizya Rural Health Centre UK Market",0
26.8866436583753,-17.656056817202,1347,"so Mapatizya Rural Health Centre Munenge",0
26.8866436583753,-17.6470736643608,1348,"so Mapatizya Rural Health Centre Munenge",0
26.8866436583753,-17.6380905115196,1349,"so Mapatizya Rural Health Centre Munenge",0
26.8866436583753,-17.6291073586784,1350,"so Mapatizya Rural Health Centre Munenge",0
26.8866436583753,-17.6201242058373,1351,"so Mapatizya Rural Health Centre Muleya",0
26.8866436583753,-17.6111410529961,1352,"so Mapatizya Rural Health Centre Muleya",0
26.8866436583753,-17.422494843331,1353,"so Masempela RHC Sikalaye",0
26.8866436583753,-17.4135116904898,1354,"so Masempela RHC Sikalaye",0
26.8866436583753,-17.4045285376486,1355,"so Masempela RHC Sikalaye",0
26.8866436583753,-17.3955453848074,1356,"so Masempela RHC Sikalaye",0
26.8866436583753,-17.3596127734426,1357,"so Masempela RHC Sikalaye",0
26.8866436583753,-17.3506296206014,1358,"so Masempela RHC Sikalaye",0
26.8866436583753,-17.332663314919,1359,"so Masempela RHC Sikalaye",0
26.8866436583753,-17.3057138563954,1360,"so Masempela RHC Musefu",0
26.8866436583753,-17.2967307035542,1361,"so Masempela RHC Musefu",0
26.8866436583753,-17.2787643978718,1362,"so Masempela RHC Kabula",0
26.8866436583753,-17.2697812450306,1363,"so Masempela RHC Nkomponi",0
26.8866436583753,-17.2607980921894,1364,"so Masempela RHC Nkomponi",0
26.8866436583753,-17.2518149393482,1365,"so Masempela RHC Nkomponi",0
26.8866436583753,-17.2428317865071,1366,"so Masempela RHC Nkomponi",0
26.8866436583753,-17.2338486336659,1367,"so Mulunje HP A",1
26.8866436583753,-17.2248654808247,1368,"so Mulunje HP A",1
26.8866436583753,-17.2158823279835,1369,"so Mulunje HP A",1
26.8866436583753,-17.2068991751423,1370,"so Mulunje HP A",1
26.8866436583753,-17.1979160223011,1371,"so Dimbwe RHC Muhundi",0
26.8866436583753,-17.1889328694599,1372,"so Dimbwe RHC Muhundi",0
26.8866436583753,-17.1799497166187,1373,"so Dimbwe RHC Muhundi",0
26.8866436583753,-17.1709665637775,1374,"so Dimbwe RHC Siambaza",0
26.8866436583753,-17.1619834109363,1375,"so Dimbwe RHC Siambaza",0
26.8866436583753,-17.1530002580951,1376,"so Dimbwe RHC Siambaza",0
26.8866436583753,-17.1440171052539,1377,"so Dimbwe RHC Siambaza",0
26.8866436583753,-17.1350339524127,1378,"so Dimbwe RHC Siambaza",0
26.8866436583753,-17.1260507995715,1379,"so Dimbwe RHC Limbuwa",0
26.8866436583753,-17.1170676467303,1380,"so Dimbwe RHC Limbuwa",0
26.8866436583753,-17.1080844938891,1381,"so Dimbwe RHC Kasizi",0
26.8866436583753,-17.0901181882067,1382,"so Dimbwe RHC Kasizi",0
26.8866436583753,-17.0811350353655,1383,"so Dimbwe RHC Kasizi",0
26.8866436583753,-17.0721518825243,1384,"so Dimbwe RHC Kasizi",0
26.8866436583753,-17.0631687296831,1385,"so Dimbwe RHC Kasizi",0
26.8866436583753,-17.054185576842,1386,"so Nakempa Rural Health Centre Siabasimbi",0
26.8866436583753,-17.0452024240008,1387,"so Nakempa Rural Health Centre Siabasimbi",0
26.8866436583753,-17.0362192711596,1388,"so Nakempa Rural Health Centre Chikolyo",0
26.8866436583753,-17.0272361183184,1389,"so Nakempa Rural Health Centre Chikolyo",0
26.8866436583753,-17.0182529654772,1390,"so Nakempa Rural Health Centre Chikolyo",0
26.8866436583753,-17.009269812636,1391,"so Nakempa Rural Health Centre Chikolyo",0
26.8866436583753,-17.0002866597948,1392,"so Simukanka Health Post Nagoma",0
26.8866436583753,-16.9913035069536,1393,"so Simukanka Health Post Nagoma",0
26.8866436583753,-16.9823203541124,1394,"so Simukanka Health Post Nagoma",0
26.8866436583753,-16.9733372012712,1395,"so Simukanka Health Post Chimu",0
26.8866436583753,-16.96435404843,1396,"so Simukanka Health Post Chimu",0
26.8866436583753,-16.9374045899064,1397,"so Chilalantambo Health Post Muyuni",0
26.8866436583753,-16.9284214370652,1398,"so Chilalantambo Health Post Muyuni",0
26.8960941047335,-17.745888345614,1399,"so Kafwambila RHC Sianzovu",0
26.8960941047335,-17.7369051927728,1400,"so Kafwambila RHC Sianzovu",0
26.8960941047335,-17.7279220399316,1401,"so Mapatizya Rural Health Centre UK Market",0
26.8960941047335,-17.7189388870904,1402,"so Mapatizya Rural Health Centre UK Market",0
26.8960941047335,-17.7099557342492,1403,"so Mapatizya Rural Health Centre UK Market",0
26.8960941047335,-17.700972581408,1404,"so Mapatizya Rural Health Centre UK Market",0
26.8960941047335,-17.6740231228844,1405,"so Mapatizya Rural Health Centre UK Market",0
26.8960941047335,-17.6650399700432,1406,"so Mapatizya Rural Health Centre Munenge",0
26.8960941047335,-17.6380905115196,1407,"so Mapatizya Rural Health Centre Munenge",0
26.8960941047335,-17.6291073586784,1408,"so Mapatizya Rural Health Centre Munenge",0
26.8960941047335,-17.6201242058373,1409,"so Mapatizya Rural Health Centre Munenge",0
26.8960941047335,-17.6111410529961,1410,"so Mapatizya Rural Health Centre Muleya",0
26.8960941047335,-17.422494843331,1411,"so Masempela RHC Sikalaye",0
26.8960941047335,-17.4135116904898,1412,"so Masempela RHC Sikalaye",0
26.8960941047335,-17.4045285376486,1413,"so Masempela RHC Sikalaye",0
26.8960941047335,-17.3955453848074,1414,"so Masempela RHC Sikalaye",0
26.8960941047335,-17.3865622319662,1415,"so Masempela RHC Sikalaye",0
26.8960941047335,-17.377579079125,1416,"so Masempela RHC Sikalaye",0
26.8960941047335,-17.3506296206014,1417,"so Masempela RHC Sikalaye",0
26.8960941047335,-17.3057138563954,1418,"so Masempela RHC Musefu",0
26.8960941047335,-17.2787643978718,1419,"so Masempela RHC Kabula",0
26.8960941047335,-17.2697812450306,1420,"so Masempela RHC Kabula",0
26.8960941047335,-17.2607980921894,1421,"so Masempela RHC Kabula",0
26.8960941047335,-17.2518149393482,1422,"so Masempela RHC Nkomponi",0
26.8960941047335,-17.2428317865071,1423,"so Mulunje HP A",1
26.8960941047335,-17.2338486336659,1424,"so Mulunje HP A",1
26.8960941047335,-17.2248654808247,1425,"so Mulunje HP A",1
26.8960941047335,-17.2158823279835,1426,"so Mulunje HP A",1
26.8960941047335,-17.2068991751423,1427,"so Mulunje HP A",1
26.8960941047335,-17.1979160223011,1428,"so Mulunje HP A",1
26.8960941047335,-17.1889328694599,1429,"so Dimbwe RHC Muhundi",0
26.8960941047335,-17.1799497166187,1430,"so Dimbwe RHC Muhundi",0
26.8960941047335,-17.1619834109363,1431,"so Dimbwe RHC Siambaza",0
26.8960941047335,-17.1530002580951,1432,"so Dimbwe RHC Siambaza",0
26.8960941047335,-17.1440171052539,1433,"so Dimbwe RHC Zone",0
26.8960941047335,-17.1350339524127,1434,"so Dimbwe RHC Limbuwa",0
26.8960941047335,-17.1260507995715,1435,"so Dimbwe RHC Limbuwa",0
26.8960941047335,-17.1170676467303,1436,"so Dimbwe RHC Limbuwa",0
26.8960941047335,-17.1080844938891,1437,"so Dimbwe RHC Limbuwa",0
26.8960941047335,-17.0901181882067,1438,"so Dimbwe RHC Kasizi",0
26.8960941047335,-17.0811350353655,1439,"so Dimbwe RHC Kasizi",0
26.8960941047335,-17.0721518825243,1440,"so Dimbwe RHC Kasizi",0
26.8960941047335,-17.0631687296831,1441,"so Nakempa Rural Health Centre Siabasimbi",0
26.8960941047335,-17.054185576842,1442,"so Nakempa Rural Health Centre Siabasimbi",0
26.8960941047335,-17.0452024240008,1443,"so Nakempa Rural Health Centre Siabasimbi",0
26.8960941047335,-17.0362192711596,1444,"so Nakempa Rural Health Centre Chikolyo",0
26.8960941047335,-17.0272361183184,1445,"so Nakempa Rural Health Centre Chikolyo",0
26.8960941047335,-17.0182529654772,1446,"so Nakempa Rural Health Centre Static",0
26.8960941047335,-17.009269812636,1447,"so Nakempa Rural Health Centre Static",0
26.8960941047335,-17.0002866597948,1448,"so Simukanka Health Post Nagoma",0
26.8960941047335,-16.9913035069536,1449,"so Simukanka Health Post Nagoma",0
26.8960941047335,-16.9823203541124,1450,"so Simukanka Health Post Nagoma",0
26.8960941047335,-16.9733372012712,1451,"so Simukanka Health Post Chimu",0
26.8960941047335,-16.9553708955888,1452,"so Simukanka Health Post Chimu",0
26.9055445510918,-17.7279220399316,1453,"so Mapatizya Rural Health Centre UK Market",0
26.9055445510918,-17.7189388870904,1454,"so Mapatizya Rural Health Centre UK Market",0
26.9055445510918,-17.7099557342492,1455,"so Mapatizya Rural Health Centre UK Market",0
26.9055445510918,-17.700972581408,1456,"so Mapatizya Rural Health Centre UK Market",0
26.9055445510918,-17.6919894285668,1457,"so Mapatizya Rural Health Centre UK Market",0
26.9055445510918,-17.6830062757256,1458,"so Mapatizya Rural Health Centre UK Market",0
26.9055445510918,-17.6740231228844,1459,"so Mapatizya Rural Health Centre UK Market",0
26.9055445510918,-17.6650399700432,1460,"so Mapatizya Rural Health Centre Munenge",0
26.9055445510918,-17.656056817202,1461,"so Mapatizya Rural Health Centre Munenge",0
26.9055445510918,-17.6470736643608,1462,"so Mapatizya Rural Health Centre Munenge",0
26.9055445510918,-17.6380905115196,1463,"so Mapatizya Rural Health Centre Munenge",0
26.9055445510918,-17.6291073586784,1464,"so Mapatizya Rural Health Centre Munenge",0
26.9055445510918,-17.6201242058373,1465,"so Mapatizya Rural Health Centre Munenge",0
26.9055445510918,-17.6111410529961,1466,"so Mapatizya Rural Health Centre Munenge",0
26.9055445510918,-17.5931747473137,1467,"so Mapatizya Rural Health Centre Muleya",0
26.9055445510918,-17.422494843331,1468,"so Masempela RHC Sikalaye",0
26.9055445510918,-17.4135116904898,1469,"so Masempela RHC Sikalaye",0
26.9055445510918,-17.4045285376486,1470,"so Masempela RHC Sikalaye",0
26.9055445510918,-17.3955453848074,1471,"so Masempela RHC Sikalaye",0
26.9055445510918,-17.3865622319662,1472,"so Masempela RHC Sikalaye",0
26.9055445510918,-17.377579079125,1473,"so Masempela RHC Sikalaye",0
26.9055445510918,-17.3685959262838,1474,"so Masempela RHC Sikalaye",0
26.9055445510918,-17.3596127734426,1475,"so Masempela RHC Sikalaye",0
26.9055445510918,-17.3236801620778,1476,"so Masempela RHC Sikalaye",0
26.9055445510918,-17.2967307035542,1477,"so Masempela RHC Musefu",0
26.9055445510918,-17.287747550713,1478,"so Masempela RHC Musefu",0
26.9055445510918,-17.2787643978718,1479,"so Masempela RHC Musefu",0
26.9055445510918,-17.2697812450306,1480,"so Masempela RHC Kabula",0
26.9055445510918,-17.2607980921894,1481,"so Masempela RHC Kabula",0
26.9055445510918,-17.2518149393482,1482,"so Masempela RHC Kabula",0
26.9055445510918,-17.2428317865071,1483,"so Mulunje HP A",1
26.9055445510918,-17.2338486336659,1484,"so Mulunje HP A",1
26.9055445510918,-17.2248654808247,1485,"so Mulunje HP A",1
26.9055445510918,-17.2158823279835,1486,"so Mulunje HP A",1
26.9055445510918,-17.1979160223011,1487,"so Mulunje HP A",1
26.9055445510918,-17.1889328694599,1488,"so Dimbwe RHC Mubende",0
26.9055445510918,-17.1799497166187,1489,"so Dimbwe RHC Zone",0
26.9055445510918,-17.1709665637775,1490,"so Dimbwe RHC Zone",0
26.9055445510918,-17.1619834109363,1491,"so Dimbwe RHC Zone",0
26.9055445510918,-17.1530002580951,1492,"so Dimbwe RHC Zone",0
26.9055445510918,-17.1440171052539,1493,"so Dimbwe RHC Zone",0
26.9055445510918,-17.1260507995715,1494,"so Dimbwe RHC Limbuwa",0
26.9055445510918,-17.1170676467303,1495,"so Dimbwe RHC Limbuwa",0
26.9055445510918,-17.1080844938891,1496,"so Dimbwe RHC Limbuwa",0
26.9055445510918,-17.0991013410479,1497,"so Dimbwe RHC Limbuwa",0
26.9055445510918,-17.0901181882067,1498,"so Dimbwe RHC Nansuwa",0
26.9055445510918,-17.0811350353655,1499,"so Dimbwe RHC Nansuwa",0
26.9055445510918,-17.0721518825243,1500,"so Dimbwe RHC Nansuwa",0
26.9055445510918,-17.054185576842,1501,"so Mukwela RHC Mukwela",0
26.9055445510918,-17.0452024240008,1502,"so Mukwela RHC Mukwela",0
26.9055445510918,-17.0362192711596,1503,"so Nakempa Rural Health Centre Nkwanyonyona",0
26.9055445510918,-17.0272361183184,1504,"so Nakempa Rural Health Centre Static",0
26.9055445510918,-17.0182529654772,1505,"so Nakempa Rural Health Centre Static",0
26.9055445510918,-17.009269812636,1506,"so Nakempa Rural Health Centre Static",0
26.9055445510918,-17.0002866597948,1507,"so Nakempa Rural Health Centre Static",0
26.9055445510918,-16.9913035069536,1508,"so Simukanka Health Post Nagoma",0
26.9055445510918,-16.9823203541124,1509,"so Simukanka Health Post Nagoma",0
26.9055445510918,-16.9733372012712,1510,"so Simukanka Health Post Chimu",0
26.9055445510918,-16.9463877427476,1511,"so Simukanka Health Post Chimu",0
26.9055445510918,-16.9374045899064,1512,"so Chilalantambo Health Post Muyuni",0
26.91499499745,-17.7369051927728,1513,"so Kafwambila RHC Sianzovu",0
26.91499499745,-17.7279220399316,1514,"so Mapatizya Rural Health Centre UK Market",0
26.91499499745,-17.7189388870904,1515,"so Mapatizya Rural Health Centre UK Market",0
26.91499499745,-17.7099557342492,1516,"so Mapatizya Rural Health Centre UK Market",0
26.91499499745,-17.700972581408,1517,"so Mapatizya Rural Health Centre UK Market",0
26.91499499745,-17.6919894285668,1518,"so Mapatizya Rural Health Centre UK Market",0
26.91499499745,-17.6830062757256,1519,"so Mapatizya Rural Health Centre UK Market",0
26.91499499745,-17.6650399700432,1520,"so Mapatizya Rural Health Centre Munenge",0
26.91499499745,-17.6470736643608,1521,"so Mapatizya Rural Health Centre Munenge",0
26.91499499745,-17.6380905115196,1522,"so Mapatizya Rural Health Centre Munenge",0
26.91499499745,-17.6291073586784,1523,"so Mapatizya Rural Health Centre Munenge",0
26.91499499745,-17.6201242058373,1524,"so Mapatizya Rural Health Centre Munenge",0
26.91499499745,-17.6111410529961,1525,"so Mapatizya Rural Health Centre Munenge",0
26.91499499745,-17.4135116904898,1526,"so Masempela RHC Sikalaye",0
26.91499499745,-17.4045285376486,1527,"so Masempela RHC Sikalaye",0
26.91499499745,-17.3955453848074,1528,"so Masempela RHC Sikalaye",0
26.91499499745,-17.377579079125,1529,"so Masempela RHC Sikalaye",0
26.91499499745,-17.3685959262838,1530,"so Masempela RHC Sikalaye",0
26.91499499745,-17.3596127734426,1531,"so Masempela RHC Sikalaye",0
26.91499499745,-17.3506296206014,1532,"so Masempela RHC Sikalaye",0
26.91499499745,-17.3416464677602,1533,"so Masempela RHC Sikalaye",0
26.91499499745,-17.332663314919,1534,"so Masempela RHC Sikalaye",0
26.91499499745,-17.3236801620778,1535,"so Masempela RHC Sikalaye",0
26.91499499745,-17.2967307035542,1536,"so Masempela RHC Musefu",0
26.91499499745,-17.287747550713,1537,"so Masempela RHC Musefu",0
26.91499499745,-17.2787643978718,1538,"so Masempela RHC Musefu",0
26.91499499745,-17.2697812450306,1539,"so Masempela RHC Kabula",0
26.91499499745,-17.2607980921894,1540,"so Masempela RHC Kabula",0
26.91499499745,-17.2518149393482,1541,"so Masempela RHC Kabula",0
26.91499499745,-17.2428317865071,1542,"so Masempela RHC Mulunje",0
26.91499499745,-17.2338486336659,1543,"so Mulunje HP A",1
26.91499499745,-17.2248654808247,1544,"so Masempela RHC Chalaluka",0
26.91499499745,-17.2068991751423,1545,"so Masempela RHC Chalaluka",0
26.91499499745,-17.1979160223011,1546,"so Masempela RHC Chalaluka",0
26.91499499745,-17.1889328694599,1547,"so Dimbwe RHC Mubende",0
26.91499499745,-17.1799497166187,1548,"so Dimbwe RHC Mubende",0
26.91499499745,-17.1709665637775,1549,"so Dimbwe RHC Zone",0
26.91499499745,-17.1619834109363,1550,"so Dimbwe RHC Zone",0
26.91499499745,-17.1530002580951,1551,"so Dimbwe RHC Zone",0
26.91499499745,-17.1440171052539,1552,"so Dimbwe RHC Zone",0
26.91499499745,-17.1350339524127,1553,"so Dimbwe RHC Limbuwa",0
26.91499499745,-17.1260507995715,1554,"so Dimbwe RHC Limbuwa",0
26.91499499745,-17.1170676467303,1555,"so Dimbwe RHC Limbuwa",0
26.91499499745,-17.1080844938891,1556,"so Dimbwe RHC Limbuwa",0
26.91499499745,-17.0991013410479,1557,"so Dimbwe RHC Limbuwa",0
26.91499499745,-17.0901181882067,1558,"so Dimbwe RHC Nansuwa",0
26.91499499745,-17.0811350353655,1559,"so Dimbwe RHC Nansuwa",0
26.91499499745,-17.0721518825243,1560,"so Dimbwe RHC Nansuwa",0
26.91499499745,-17.0631687296831,1561,"so Nakempa Rural Health Centre Sikabbubba",0
26.91499499745,-17.054185576842,1562,"so Nakempa Rural Health Centre Sikabbubba",0
26.91499499745,-17.0452024240008,1563,"so Nakempa Rural Health Centre Kayobe",0
26.91499499745,-17.0362192711596,1564,"so Nakempa Rural Health Centre Nkwanyonyona",0
26.91499499745,-17.0272361183184,1565,"so Nakempa Rural Health Centre Nkwanyonyona",0
26.91499499745,-17.0182529654772,1566,"so Nakempa Rural Health Centre Static",0
26.91499499745,-17.009269812636,1567,"so Nakempa Rural Health Centre Static",0
26.91499499745,-17.0002866597948,1568,"so Nakempa Rural Health Centre Static",0
26.91499499745,-16.9913035069536,1569,"so Simukanka Health Post Nagoma",0
26.91499499745,-16.9823203541124,1570,"so Simukanka Health Post Nagoma",0
26.91499499745,-16.9733372012712,1571,"so Simukanka Health Post Chimu",0
26.91499499745,-16.96435404843,1572,"so Simukanka Health Post Chimu",0
26.91499499745,-16.9553708955888,1573,"so Simukanka Health Post Chimu",0
26.91499499745,-16.9463877427476,1574,"so Simukanka Health Post Chimu",0
26.91499499745,-16.9374045899064,1575,"so Chilalantambo Health Post Muyuni",0
26.9244454438083,-17.7728378041376,1576,"so Kafwambila RHC Sianzovu",0
26.9244454438083,-17.7638546512964,1577,"so Kafwambila RHC Sianzovu",0
26.9244454438083,-17.7548714984552,1578,"so Kafwambila RHC Sianzovu",0
26.9244454438083,-17.745888345614,1579,"so Kafwambila RHC Sianzovu",0
26.9244454438083,-17.7369051927728,1580,"so Kafwambila RHC Sianzovu",0
26.9244454438083,-17.7279220399316,1581,"so Mapatizya Rural Health Centre UK Market",0
26.9244454438083,-17.7189388870904,1582,"so Mapatizya Rural Health Centre UK Market",0
26.9244454438083,-17.7099557342492,1583,"so Mapatizya Rural Health Centre UK Market",0
26.9244454438083,-17.6919894285668,1584,"so Mapatizya Rural Health Centre UK Market",0
26.9244454438083,-17.656056817202,1585,"so Mapatizya Rural Health Centre Munenge",0
26.9244454438083,-17.6470736643608,1586,"so Mapatizya Rural Health Centre Munenge",0
26.9244454438083,-17.6380905115196,1587,"so Mapatizya Rural Health Centre Munenge",0
26.9244454438083,-17.6291073586784,1588,"so Mapatizya Rural Health Centre Munenge",0
26.9244454438083,-17.4135116904898,1589,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.4045285376486,1590,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.3955453848074,1591,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.3865622319662,1592,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.377579079125,1593,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.3685959262838,1594,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.3596127734426,1595,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.3506296206014,1596,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.3416464677602,1597,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.332663314919,1598,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.3236801620778,1599,"so Masempela RHC Sikalaye",0
26.9244454438083,-17.3057138563954,1600,"so Masempela RHC Chibbabbuka",0
26.9244454438083,-17.2967307035542,1601,"so Masempela RHC Chibbabbuka",0
26.9244454438083,-17.287747550713,1602,"so Masempela RHC Chibbabbuka",0
26.9244454438083,-17.2787643978718,1603,"so Masempela RHC Chibbabbuka",0
26.9244454438083,-17.2697812450306,1604,"so Masempela RHC Kabula",0
26.9244454438083,-17.2607980921894,1605,"so Masempela RHC Kabula",0
26.9244454438083,-17.2518149393482,1606,"so Masempela RHC Mulunje",0
26.9244454438083,-17.2428317865071,1607,"so Masempela RHC Mulunje",0
26.9244454438083,-17.2338486336659,1608,"so Masempela RHC Chalaluka",0
26.9244454438083,-17.2248654808247,1609,"so Masempela RHC Chalaluka",0
26.9244454438083,-17.2158823279835,1610,"so Masempela RHC Chalaluka",0
26.9244454438083,-17.2068991751423,1611,"so Masempela RHC Chalaluka",0
26.9244454438083,-17.1979160223011,1612,"so Dimbwe RHC Mubende",0
26.9244454438083,-17.1889328694599,1613,"so Dimbwe RHC Mubende",0
26.9244454438083,-17.1799497166187,1614,"so Dimbwe RHC Mubende",0
26.9244454438083,-17.1709665637775,1615,"so Dimbwe RHC Zone",0
26.9244454438083,-17.1619834109363,1616,"so Dimbwe RHC Zone",0
26.9244454438083,-17.1530002580951,1617,"so Dimbwe RHC Zone",0
26.9244454438083,-17.1440171052539,1618,"so Dimbwe RHC Zone",0
26.9244454438083,-17.1350339524127,1619,"so Dimbwe RHC Limbuwa",0
26.9244454438083,-17.1260507995715,1620,"so Dimbwe RHC Limbuwa",0
26.9244454438083,-17.1170676467303,1621,"so Dimbwe RHC Limbuwa",0
26.9244454438083,-17.0991013410479,1622,"so Dimbwe RHC Limbuwa",0
26.9244454438083,-17.0901181882067,1623,"so Dimbwe RHC Siyoowi",0
26.9244454438083,-17.0811350353655,1624,"so Dimbwe RHC Nansuwa",0
26.9244454438083,-17.0721518825243,1625,"so Nakempa Rural Health Centre NAPS",0
26.9244454438083,-17.0631687296831,1626,"so Nakempa Rural Health Centre NAPS",0
26.9244454438083,-17.054185576842,1627,"so Nakempa Rural Health Centre Sikabbubba",0
26.9244454438083,-17.0452024240008,1628,"so Nakempa Rural Health Centre Sikabbubba",0
26.9244454438083,-17.0362192711596,1629,"so Nakempa Rural Health Centre Munsanda",0
26.9244454438083,-17.0272361183184,1630,"so Nakempa Rural Health Centre Munsanda",0
26.9244454438083,-17.0182529654772,1631,"so Nakempa Rural Health Centre Munsanda",0
26.9244454438083,-17.009269812636,1632,"so Nakempa Rural Health Centre Munsanda",0
26.9244454438083,-17.0002866597948,1633,"so Nakempa Rural Health Centre Simpweze",1
26.9244454438083,-16.9913035069536,1634,"so Nakempa Rural Health Centre Simpweze",1
26.9244454438083,-16.9823203541124,1635,"so Nakempa Rural Health Centre Simpweze",1
26.9244454438083,-16.9733372012712,1636,"so Simukanka Health Post Chimu",0
26.9244454438083,-16.96435404843,1637,"so Simukanka Health Post Chimu",0
