"event","fulldate","cov_all","killing","duration","grid_cell"
1,2015-01-19,1,0.9,180,2138
1,2015-02-19,0.428571428571429,0.9,180,2139
2,2015-02-28,0.571428571428571,0.9,180,2139
1,2015-03-03,1,0.9,180,2141
1,2014-12-10,1,0.9,180,2142
2,2015-12-30,1,0.9,180,2142
1,2014-12-30,1,0.9,180,2143
2,2015-12-24,1,0.9,180,2143
1,2015-01-13,1,0.9,180,2144
2,2015-07-16,1,0.9,180,2144
1,2015-01-24,0.8,0.9,180,2145
2,2015-02-08,1,0.9,180,2145
1,2015-01-24,0.833333333333333,0.9,180,2146
2,2015-02-09,0.8,0.9,180,2146
1,2015-01-27,0.5,0.9,180,2147
2,2015-02-08,1,0.9,180,2147
1,2015-01-27,1,0.9,180,2148
2,2015-02-08,1,0.9,180,2148
1,2015-08-15,0.5,0.9,180,2161
1,2014-09-16,0.833333333333333,0.9,180,2163
2,2015-01-20,0.833333333333333,0.9,180,2163
1,2015-03-11,1,0.9,180,2164
1,2015-03-11,1,0.9,180,2165
1,2014-12-10,1,0.9,180,2167
1,2014-12-10,1,0.9,180,2168
2,2015-12-31,1,0.9,180,2168
1,2015-12-24,1,0.9,180,2169
1,2014-12-25,0.5,0.9,180,2170
2,2015-07-12,1,0.9,180,2170
1,2015-01-04,1,0.9,180,2171
1,2014-12-22,1,0.9,180,2173
2,2015-01-09,1,0.9,180,2173
3,2015-12-11,1,0.9,180,2173
1,2015-01-09,1,0.9,180,2174
2,2015-01-21,0.909090909090909,0.9,180,2174
3,2015-12-11,0.615384615384615,0.9,180,2174
1,2015-01-09,1,0.9,180,2175
2,2015-01-20,1,0.9,180,2175
3,2015-12-12,1,0.9,180,2175
1,2014-08-27,0.5,0.9,180,2176
2,2015-01-14,0.666666666666667,0.9,180,2176
1,2016-01-21,1,0.9,180,2191
1,2016-02-21,0.8,0.9,180,2193
1,2015-02-18,1,0.9,180,2195
1,2014-10-30,1,0.9,180,2196
2,2015-01-20,1,0.9,180,2196
3,2015-12-17,0.666666666666667,0.9,180,2196
1,2015-02-20,0.75,0.9,180,2197
2,2015-03-15,0.6,0.9,180,2197
3,2015-12-16,1,0.9,180,2197
1,2015-01-25,0.666666666666667,0.9,180,2198
2,2015-03-13,1,0.9,180,2198
1,2015-03-09,1,0.9,180,2199
2,2015-12-24,0.285714285714286,0.9,180,2199
1,2015-01-30,1,0.9,180,2200
2,2015-03-10,1,0.9,180,2200
1,2015-01-30,0.333333333333333,0.9,180,2201
2,2015-03-09,1,0.9,180,2201
3,2015-09-13,1,0.9,180,2201
1,2014-12-10,0.5,0.9,180,2202
1,2015-05-21,1,0.9,180,2203
2,2015-12-24,0.333333333333333,0.9,180,2203
1,2015-01-17,0.416666666666667,0.9,180,2204
2,2015-02-19,0.294117647058824,0.9,180,2204
3,2015-02-26,0.928571428571429,0.9,180,2204
1,2015-03-28,1,0.9,180,2205
2,2015-08-19,0.5,0.9,180,2205
1,2015-01-11,0.5,0.9,180,2206
2,2015-01-17,0.5,0.9,180,2206
3,2015-02-04,0.5,0.9,180,2206
1,2014-12-20,0.333333333333333,0.9,180,2207
2,2014-12-24,0.5,0.9,180,2207
3,2016-01-17,1,0.9,180,2207
1,2014-12-22,0.75,0.9,180,2208
2,2015-01-10,0.5,0.9,180,2208
3,2016-01-11,0.75,0.9,180,2208
1,2014-12-22,0.833333333333333,0.9,180,2209
1,2015-01-09,1,0.9,180,2210
2,2015-01-21,1,0.9,180,2210
3,2015-11-26,1,0.9,180,2210
1,2015-01-09,1,0.9,180,2211
2,2015-01-21,1,0.9,180,2211
3,2016-01-08,0.555555555555556,0.9,180,2211
1,2014-12-12,0.5,0.9,180,2212
2,2015-01-15,0.25,0.9,180,2212
1,2015-01-11,1,0.9,180,2213
2,2015-03-15,0.25,0.9,180,2213
1,2015-02-10,0.4,0.9,180,2214
2,2015-03-15,0.6,0.9,180,2214
1,2014-12-12,1,0.9,180,2216
2,2015-04-13,1,0.9,180,2216
1,2015-02-26,1,0.9,180,2234
1,2015-03-15,1,0.9,180,2235
1,2015-01-20,0.888888888888889,0.9,180,2236
2,2015-03-14,0.833333333333333,0.9,180,2236
1,2015-01-25,0.75,0.9,180,2237
2,2015-03-12,1,0.9,180,2237
1,2015-01-25,1,0.9,180,2238
2,2015-03-10,1,0.9,180,2238
3,2015-12-24,0.5,0.9,180,2238
1,2015-01-30,1,0.9,180,2239
2,2015-03-10,1,0.9,180,2239
1,2015-02-14,0.285714285714286,0.9,180,2240
2,2015-03-10,1,0.9,180,2240
1,2015-03-10,1,0.9,180,2241
1,2015-04-14,1,0.9,180,2242
2,2016-01-09,0.833333333333333,0.9,180,2242
1,2015-04-12,0.833333333333333,0.9,180,2243
2,2016-01-15,0.769230769230769,0.9,180,2243
1,2014-09-28,0.5,0.9,180,2245
1,2014-08-03,1,0.9,180,2246
2,2015-02-11,0.666666666666667,0.9,180,2246
1,2013-12-11,0.333333333333333,0.9,180,2247
2,2015-01-19,0.333333333333333,0.9,180,2247
3,2015-01-23,0.833333333333333,0.9,180,2247
4,2015-12-18,0.454545454545455,0.9,180,2247
1,2014-12-20,1,0.9,180,2248
2,2014-12-24,1,0.9,180,2248
3,2016-01-24,0.666666666666667,0.9,180,2248
1,2015-01-10,1,0.9,180,2249
2,2015-12-12,1,0.9,180,2249
1,2014-12-20,1,0.9,180,2250
1,2015-01-21,1,0.9,180,2251
2,2015-11-10,1,0.9,180,2251
1,2015-02-10,1,0.9,180,2252
2,2015-03-23,1,0.9,180,2252
1,2015-01-28,0.5,0.9,180,2253
2,2015-10-19,0.25,0.9,180,2253
1,2014-11-30,1,0.9,180,2254
2,2015-02-11,0.5,0.9,180,2254
1,2015-02-11,0.666666666666667,0.9,180,2255
2,2015-03-16,0.4,0.9,180,2255
1,2015-02-10,0.5,0.9,180,2256
2,2015-02-14,0.888888888888889,0.9,180,2256
1,2014-10-31,1,0.9,180,2257
2,2015-05-14,0.8,0.9,180,2257
1,2015-01-30,0.833333333333333,0.9,180,2258
2,2015-02-23,0.684210526315789,0.9,180,2258
1,2014-11-29,1,0.9,180,2259
2,2015-02-22,0.541666666666667,0.9,180,2259
1,2014-12-01,1,0.9,180,2260
2,2015-06-23,1,0.9,180,2260
1,2016-01-06,0.25,0.9,180,2277
1,2015-02-26,1,0.9,180,2283
1,2015-03-11,1,0.9,180,2285
2,2016-02-23,0.5,0.9,180,2285
1,2015-03-11,1,0.9,180,2286
1,2015-03-09,1,0.9,180,2287
1,2015-03-02,0.5,0.9,180,2288
2,2015-04-04,1,0.9,180,2288
3,2015-11-05,1,0.9,180,2288
1,2015-03-20,1,0.9,180,2289
2,2015-12-25,0.75,0.9,180,2289
1,2015-02-07,0.5,0.9,180,2290
2,2015-02-24,0.909090909090909,0.9,180,2290
3,2016-01-13,0.916666666666667,0.9,180,2290
1,2015-01-23,0.8,0.9,180,2291
2,2015-02-25,1,0.9,180,2291
3,2016-01-09,0.818181818181818,0.9,180,2291
1,2014-11-22,1,0.9,180,2292
2,2015-01-24,0.6,0.9,180,2292
1,2015-02-08,1,0.9,180,2293
2,2015-12-15,0.428571428571429,0.9,180,2293
1,2015-01-22,1,0.9,180,2294
1,2014-12-23,1,0.9,180,2295
1,2014-12-26,0.9,0.9,180,2297
2,2015-01-27,1,0.9,180,2297
3,2015-12-16,0.857142857142857,0.9,180,2297
1,2014-12-26,1,0.9,180,2298
2,2015-01-26,0.666666666666667,0.9,180,2298
3,2016-01-02,1,0.9,180,2298
1,2014-12-26,0.5,0.9,180,2299
2,2016-01-18,1,0.9,180,2299
1,2014-12-20,1,0.9,180,2300
2,2015-12-20,0.75,0.9,180,2300
1,2014-12-20,0.5,0.9,180,2301
1,2015-01-10,1,0.9,180,2302
2,2015-01-19,1,0.9,180,2302
3,2016-01-12,0.714285714285714,0.9,180,2302
1,2015-01-10,0.6,0.9,180,2303
2,2015-01-19,0.8,0.9,180,2303
3,2015-12-13,0.818181818181818,0.9,180,2303
1,2014-09-20,0.625,0.9,180,2304
2,2015-02-10,0.333333333333333,0.9,180,2304
1,2015-01-20,1,0.9,180,2305
2,2015-12-19,0.25,0.9,180,2305
1,2014-12-14,1,0.9,180,2307
2,2015-01-25,1,0.9,180,2307
1,2015-01-12,0.75,0.9,180,2308
2,2015-03-17,1,0.9,180,2308
1,2015-01-16,0.25,0.9,180,2309
2,2015-01-28,1,0.9,180,2309
1,2015-02-11,1,0.9,180,2310
2,2015-03-16,1,0.9,180,2310
1,2015-03-01,1,0.9,180,2311
1,2015-03-02,0.5,0.9,180,2336
2,2015-03-23,0.5,0.9,180,2336
3,2016-01-08,0.25,0.9,180,2336
1,2015-03-02,1,0.9,180,2337
2,2016-01-16,1,0.9,180,2337
1,2014-12-13,0.5,0.9,180,2338
2,2014-12-28,0.833333333333333,0.9,180,2338
3,2016-01-11,0.833333333333333,0.9,180,2338
1,2014-11-12,1,0.9,180,2339
2,2014-12-25,0.666666666666667,0.9,180,2339
1,2015-01-17,0.75,0.9,180,2340
2,2015-02-26,1,0.9,180,2340
1,2015-01-17,1,0.9,180,2341
2,2015-02-20,1,0.9,180,2341
1,2015-01-07,0.333333333333333,0.9,180,2342
1,2014-12-27,0.6,0.9,180,2343
2,2015-01-27,1,0.9,180,2343
3,2016-01-17,0.571428571428571,0.9,180,2343
1,2015-01-27,1,0.9,180,2344
2,2015-02-11,0.5,0.9,180,2344
3,2016-01-16,0.25,0.9,180,2344
1,2014-12-27,0.5,0.9,180,2345
2,2016-01-22,0.666666666666667,0.9,180,2345
1,2015-01-25,0.333333333333333,0.9,180,2346
1,2015-02-27,0.6,0.9,180,2347
2,2016-01-12,1,0.9,180,2347
1,2014-12-21,0.857142857142857,0.9,180,2348
2,2016-01-12,0.6,0.9,180,2348
1,2014-04-27,0.285714285714286,0.9,180,2350
2,2014-11-19,0.571428571428571,0.9,180,2350
3,2016-01-15,0.571428571428571,0.9,180,2350
1,2015-01-18,1,0.9,180,2351
2,2015-02-17,1,0.9,180,2351
3,2015-12-19,0.5,0.9,180,2351
1,2015-01-11,0.727272727272727,0.9,180,2352
2,2015-03-15,0.818181818181818,0.9,180,2352
3,2016-01-17,0.769230769230769,0.9,180,2352
1,2015-01-15,1,0.9,180,2353
2,2015-01-25,1,0.9,180,2353
3,2016-01-18,0.333333333333333,0.9,180,2353
1,2015-01-14,0.5,0.9,180,2354
2,2015-01-25,0.666666666666667,0.9,180,2354
1,2014-12-14,1,0.9,180,2355
2,2015-02-08,1,0.9,180,2355
1,2015-01-16,0.428571428571429,0.9,180,2356
2,2015-02-26,0.666666666666667,0.9,180,2356
1,2015-02-12,0.666666666666667,0.9,180,2357
2,2015-03-18,0.636363636363636,0.9,180,2357
1,2015-01-12,0.428571428571429,0.9,180,2358
2,2015-02-12,0.818181818181818,0.9,180,2358
1,2015-03-15,0.75,0.9,180,2359
2,2015-03-19,0.692307692307692,0.9,180,2359
1,2014-04-09,1,0.9,180,2360
2,2014-12-02,1,0.9,180,2360
1,2015-12-24,0.25,0.9,180,2377
1,2015-02-24,1,0.9,180,2378
1,2014-12-23,0.5,0.9,180,2385
2,2015-12-26,1,0.9,180,2385
1,2014-08-12,0.5,0.9,180,2386
2,2014-12-29,0.85,0.9,180,2386
3,2015-12-25,0.666666666666667,0.9,180,2386
1,2015-01-10,1,0.9,180,2387
2,2015-02-01,1,0.9,180,2387
3,2015-07-08,0.4,0.9,180,2387
1,2014-12-22,1,0.9,180,2388
2,2015-01-17,1,0.9,180,2388
3,2015-01-31,0.5,0.9,180,2388
1,2014-12-21,1,0.9,180,2389
1,2015-01-27,1,0.9,180,2390
2,2016-01-16,1,0.9,180,2390
1,2015-01-26,0.5,0.9,180,2391
2,2016-01-16,1,0.9,180,2391
1,2015-01-11,0.333333333333333,0.9,180,2392
2,2015-12-18,0.428571428571429,0.9,180,2392
1,2015-01-16,0.363636363636364,0.9,180,2393
2,2015-12-18,1,0.9,180,2393
1,2014-12-20,0.8,0.9,180,2394
2,2015-12-15,1,0.9,180,2394
1,2014-10-07,0.25,0.9,180,2395
2,2016-01-15,0.5,0.9,180,2395
1,2014-12-18,1,0.9,180,2396
1,2013-12-27,1,0.9,180,2397
1,2015-01-27,0.333333333333333,0.9,180,2398
2,2015-12-19,0.666666666666667,0.9,180,2398
1,2014-07-15,0.25,0.9,180,2399
2,2015-12-24,0.5,0.9,180,2399
1,2015-01-14,0.933333333333333,0.9,180,2400
2,2015-01-24,0.571428571428571,0.9,180,2400
1,2015-01-24,1,0.9,180,2401
2,2015-03-15,0.8,0.9,180,2401
3,2015-05-10,0.857142857142857,0.9,180,2401
1,2015-02-13,0.666666666666667,0.9,180,2402
2,2015-02-24,1,0.9,180,2402
1,2014-09-11,0.25,0.9,180,2404
2,2015-03-14,0.5,0.9,180,2404
1,2015-02-10,0.45,0.9,180,2405
2,2015-03-02,0.724137931034483,0.9,180,2405
1,2015-01-16,0.666666666666667,0.9,180,2406
2,2015-02-15,1,0.9,180,2406
1,2014-05-14,1,0.9,180,2407
2,2015-01-24,0.785714285714286,0.9,180,2407
3,2015-03-17,0.8,0.9,180,2407
1,2014-03-16,1,0.9,180,2408
2,2015-01-20,0.5,0.9,180,2408
3,2015-02-16,0.75,0.9,180,2408
1,2014-07-28,0.4,0.9,180,2409
2,2014-12-27,0.285714285714286,0.9,180,2409
3,2015-06-18,0.833333333333333,0.9,180,2409
1,2014-05-12,0.6,0.9,180,2410
2,2014-12-03,0.5,0.9,180,2410
3,2015-03-04,0.909090909090909,0.9,180,2410
1,2015-03-24,0.6,0.9,180,2411
1,2011-12-07,0.285714285714286,0.9,180,2412
1,2015-10-22,0.625,0.9,180,2429
1,2015-02-23,1,0.9,180,2430
1,2015-12-08,0.333333333333333,0.9,180,2433
1,2015-03-18,1,0.9,180,2437
1,2015-01-13,0.35,0.9,180,2440
2,2015-01-24,0.288135593220339,0.9,180,2440
3,2015-12-31,0.315789473684211,0.9,180,2440
1,2014-12-31,0.8,0.9,180,2441
2,2015-02-13,1,0.9,180,2441
3,2015-12-28,1,0.9,180,2441
1,2014-12-22,0.5,0.9,180,2442
1,2015-02-20,0.75,0.9,180,2443
2,2015-05-22,0.333333333333333,0.9,180,2443
1,2014-10-02,1,0.9,180,2444
2,2015-01-27,1,0.9,180,2444
3,2016-01-16,1,0.9,180,2444
1,2014-09-14,1,0.9,180,2445
1,2015-01-27,1,0.9,180,2446
2,2015-02-14,0.6,0.9,180,2446
3,2016-01-17,1,0.9,180,2446
1,2014-11-11,0.333333333333333,0.9,180,2447
2,2015-10-18,0.6,0.9,180,2447
1,2015-01-07,0.25,0.9,180,2448
2,2015-08-17,0.8,0.9,180,2448
1,2014-12-23,0.666666666666667,0.9,180,2451
2,2015-12-15,0.25,0.9,180,2451
1,2014-10-30,0.571428571428571,0.9,180,2452
1,2014-09-15,0.8,0.9,180,2454
2,2016-01-21,0.571428571428571,0.9,180,2454
1,2014-09-15,1,0.9,180,2455
2,2014-12-25,1,0.9,180,2455
1,2015-01-12,0.833333333333333,0.9,180,2456
2,2015-01-24,1,0.9,180,2456
3,2015-12-16,0.375,0.9,180,2456
1,2014-12-14,0.5,0.9,180,2457
2,2015-01-22,0.714285714285714,0.9,180,2457
3,2015-12-31,0.428571428571429,0.9,180,2457
1,2014-09-14,1,0.9,180,2458
2,2015-02-23,1,0.9,180,2458
3,2015-12-24,0.8,0.9,180,2458
1,2014-12-29,1,0.9,180,2459
2,2015-01-22,1,0.9,180,2459
3,2015-12-24,1,0.9,180,2459
1,2015-02-19,0.416666666666667,0.9,180,2460
2,2015-03-12,0.4,0.9,180,2460
1,2015-02-10,0.916666666666667,0.9,180,2461
2,2015-03-11,0.714285714285714,0.9,180,2461
1,2015-01-14,0.916666666666667,0.9,180,2462
2,2015-03-16,0.636363636363636,0.9,180,2462
1,2015-03-21,1,0.9,180,2463
2,2015-05-17,0.875,0.9,180,2463
1,2015-03-22,0.888888888888889,0.9,180,2464
2,2015-06-09,0.8,0.9,180,2464
1,2014-06-23,0.333333333333333,0.9,180,2465
2,2015-02-17,0.7,0.9,180,2465
3,2015-03-22,0.8,0.9,180,2465
1,2014-08-06,0.25,0.9,180,2466
2,2014-12-21,0.428571428571429,0.9,180,2466
3,2015-02-17,0.75,0.9,180,2466
1,2014-12-23,0.333333333333333,0.9,180,2467
2,2015-02-17,1,0.9,180,2467
1,2011-12-07,0.75,0.9,180,2468
1,2011-12-07,0.4,0.9,180,2469
1,2016-01-10,0.75,0.9,180,2486
1,2016-01-11,1,0.9,180,2487
1,2015-03-17,0.5,0.9,180,2491
1,2015-03-17,1,0.9,180,2492
1,2015-04-07,0.5,0.9,180,2495
1,2015-03-06,0.5,0.9,180,2496
1,2015-01-30,1,0.9,180,2497
2,2015-03-05,1,0.9,180,2497
3,2015-12-24,1,0.9,180,2497
1,2015-01-20,0.692307692307692,0.9,180,2498
2,2015-01-31,1,0.9,180,2498
3,2016-02-07,0.642857142857143,0.9,180,2498
1,2014-12-21,1,0.9,180,2499
1,2015-01-27,1,0.9,180,2500
2,2015-02-13,1,0.9,180,2500
3,2016-01-16,1,0.9,180,2500
1,2015-01-27,0.75,0.9,180,2501
2,2015-02-13,0.6,0.9,180,2501
3,2016-01-01,1,0.9,180,2501
1,2013-12-22,0.285714285714286,0.9,180,2502
2,2014-07-28,0.608695652173913,0.9,180,2502
3,2014-10-04,0.3,0.9,180,2502
4,2016-01-25,0.9375,0.9,180,2502
1,2014-09-10,0.333333333333333,0.9,180,2504
1,2013-12-28,0.5,0.9,180,2506
2,2015-02-07,0.571428571428571,0.9,180,2506
3,2015-02-17,1,0.9,180,2506
1,2014-12-18,0.444444444444444,0.9,180,2507
2,2016-01-05,0.4,0.9,180,2507
1,2014-12-17,0.727272727272727,0.9,180,2508
2,2016-01-07,0.5,0.9,180,2508
1,2014-12-31,0.461538461538462,0.9,180,2509
2,2015-01-13,0.25,0.9,180,2509
3,2015-12-26,0.3125,0.9,180,2509
1,2016-01-23,0.75,0.9,180,2510
1,2015-01-12,0.666666666666667,0.9,180,2511
2,2015-01-21,0.75,0.9,180,2511
3,2015-12-24,0.285714285714286,0.9,180,2511
1,2014-10-29,1,0.9,180,2512
2,2015-11-24,0.4,0.9,180,2512
1,2015-02-12,0.818181818181818,0.9,180,2513
2,2015-02-21,0.833333333333333,0.9,180,2513
3,2015-12-24,0.5,0.9,180,2513
1,2015-01-12,1,0.9,180,2514
2,2015-01-22,1,0.9,180,2514
1,2015-02-09,0.375,0.9,180,2516
2,2015-03-11,0.625,0.9,180,2516
1,2015-01-11,0.666666666666667,0.9,180,2517
2,2015-06-10,0.666666666666667,0.9,180,2517
1,2014-12-31,0.857142857142857,0.9,180,2518
2,2015-01-13,0.833333333333333,0.9,180,2518
1,2014-11-20,0.6,0.9,180,2519
2,2015-07-18,1,0.9,180,2519
1,2014-08-19,0.5,0.9,180,2520
2,2014-12-21,0.666666666666667,0.9,180,2520
3,2015-02-19,1,0.9,180,2520
1,2014-11-21,1,0.9,180,2521
2,2015-02-15,1,0.9,180,2521
1,2014-11-21,0.333333333333333,0.9,180,2522
2,2015-02-16,1,0.9,180,2522
1,2014-12-27,0.545454545454545,0.9,180,2523
2,2015-01-29,1,0.9,180,2523
1,2015-01-29,0.882352941176471,0.9,180,2524
2,2015-02-24,0.523809523809524,0.9,180,2524
1,2011-12-07,0.5,0.9,180,2526
1,2016-01-10,0.666666666666667,0.9,180,2546
1,2015-06-01,0.727272727272727,0.9,180,2547
1,2016-01-11,1,0.9,180,2548
1,2015-12-19,0.333333333333333,0.9,180,2554
1,2015-12-20,1,0.9,180,2555
1,2014-12-20,1,0.9,180,2561
1,2014-10-02,1,0.9,180,2562
2,2015-01-26,1,0.9,180,2562
3,2015-12-16,1,0.9,180,2562
1,2014-09-17,0.5,0.9,180,2565
1,2015-01-17,0.8,0.9,180,2566
2,2015-12-08,1,0.9,180,2566
1,2014-12-17,1,0.9,180,2567
1,2015-01-26,1,0.9,180,2568
2,2015-03-17,1,0.9,180,2568
1,2015-02-15,0.5,0.9,180,2569
2,2015-12-28,0.333333333333333,0.9,180,2569
1,2014-12-12,0.5,0.9,180,2570
2,2016-01-08,1,0.9,180,2570
1,2013-12-09,0.526315789473684,0.9,180,2571
2,2015-01-12,0.444444444444444,0.9,180,2571
3,2015-02-22,1,0.9,180,2571
4,2016-01-22,0.545454545454545,0.9,180,2571
1,2015-01-12,0.7,0.9,180,2572
2,2015-02-07,1,0.9,180,2572
3,2016-01-22,0.571428571428571,0.9,180,2572
1,2015-02-08,0.5,0.9,180,2573
1,2015-03-01,0.571428571428571,0.9,180,2574
1,2015-01-08,0.625,0.9,180,2575
2,2015-02-19,0.777777777777778,0.9,180,2575
1,2015-03-10,0.888888888888889,0.9,180,2576
2,2015-04-10,1,0.9,180,2576
1,2015-01-04,1,0.9,180,2577
2,2015-10-19,0.5,0.9,180,2577
1,2015-08-21,0.75,0.9,180,2593
1,2016-01-09,1,0.9,180,2597
1,2015-04-01,0.307692307692308,0.9,180,2606
1,2015-03-22,1,0.9,180,2609
1,2015-01-24,1,0.9,180,2610
2,2015-03-21,1,0.9,180,2610
3,2016-01-24,1,0.9,180,2610
1,2015-01-25,1,0.9,180,2611
2,2015-03-09,1,0.9,180,2611
3,2016-01-24,1,0.9,180,2611
1,2014-12-09,1,0.9,180,2612
2,2015-01-25,1,0.9,180,2612
3,2015-12-16,1,0.9,180,2612
1,2015-01-08,0.8,0.9,180,2613
2,2015-01-26,1,0.9,180,2613
1,2014-12-29,1,0.9,180,2614
2,2015-03-02,1,0.9,180,2614
1,2015-12-29,1,0.9,180,2617
1,2014-06-26,1,0.9,180,2618
2,2014-12-17,1,0.9,180,2618
1,2014-12-17,0.5,0.9,180,2619
2,2015-02-25,1,0.9,180,2619
3,2015-12-26,0.8,0.9,180,2619
1,2015-02-11,1,0.9,180,2620
2,2015-02-25,1,0.9,180,2620
3,2016-01-22,0.777777777777778,0.9,180,2620
1,2015-01-12,0.25,0.9,180,2621
2,2015-01-14,0.666666666666667,0.9,180,2621
3,2015-12-24,0.333333333333333,0.9,180,2621
1,2015-01-13,0.25,0.9,180,2622
2,2015-02-24,0.5,0.9,180,2622
1,2014-12-07,0.666666666666667,0.9,180,2623
1,2014-12-08,0.5,0.9,180,2624
2,2015-03-08,0.4,0.9,180,2624
1,2015-03-08,0.8,0.9,180,2625
2,2015-03-10,0.333333333333333,0.9,180,2625
1,2015-02-07,0.888888888888889,0.9,180,2626
2,2015-03-11,0.642857142857143,0.9,180,2626
1,2015-02-08,0.428571428571429,0.9,180,2627
2,2015-02-25,0.833333333333333,0.9,180,2627
1,2016-01-13,0.5,0.9,180,2646
1,2016-01-27,0.666666666666667,0.9,180,2647
1,2016-01-15,1,0.9,180,2652
1,2016-02-20,1,0.9,180,2653
1,2014-09-08,1,0.9,180,2661
1,2014-09-08,1,0.9,180,2662
2,2015-01-24,1,0.9,180,2662
3,2016-01-25,0.5,0.9,180,2662
1,2015-01-07,1,0.9,180,2663
1,2015-01-08,1,0.9,180,2664
2,2015-01-26,1,0.9,180,2664
3,2016-01-16,0.5,0.9,180,2664
1,2014-10-02,1,0.9,180,2665
1,2016-01-13,0.689655172413793,0.9,180,2668
1,2015-12-24,1,0.9,180,2671
1,2016-01-22,1,0.9,180,2672
1,2015-01-20,1,0.9,180,2673
2,2015-02-12,0.6,0.9,180,2673
1,2014-09-13,1,0.9,180,2674
1,2015-03-08,0.5,0.9,180,2676
2,2015-05-20,1,0.9,180,2676
1,2015-01-06,1,0.9,180,2677
2,2015-03-07,0.375,0.9,180,2677
3,2015-05-14,0.222222222222222,0.9,180,2677
1,2015-03-09,1,0.9,180,2678
1,2015-04-09,0.222222222222222,0.9,180,2679
1,2016-01-03,0.333333333333333,0.9,180,2693
1,2016-01-12,1,0.9,180,2697
1,2015-12-15,0.3125,0.9,180,2698
1,2014-04-15,0.5,0.9,180,2701
1,2014-12-03,1,0.9,180,2702
2,2016-02-16,0.375,0.9,180,2702
1,2016-02-16,0.333333333333333,0.9,180,2703
1,2014-12-03,0.5,0.9,180,2704
2,2016-02-16,0.5,0.9,180,2704
1,2015-01-23,1,0.9,180,2709
2,2015-02-06,0.5,0.9,180,2709
3,2016-01-09,1,0.9,180,2709
1,2014-09-08,1,0.9,180,2710
2,2016-01-16,1,0.9,180,2710
1,2015-02-21,1,0.9,180,2711
1,2014-04-06,1,0.9,180,2712
2,2015-02-20,0.666666666666667,0.9,180,2712
1,2015-01-29,1,0.9,180,2713
2,2015-12-23,0.666666666666667,0.9,180,2713
1,2015-12-08,1,0.9,180,2716
1,2015-01-19,1,0.9,180,2717
2,2016-01-08,1,0.9,180,2717
1,2015-01-11,0.666666666666667,0.9,180,2718
2,2015-01-17,1,0.9,180,2718
3,2016-01-08,1,0.9,180,2718
1,2015-01-08,0.25,0.9,180,2719
2,2015-01-17,0.6,0.9,180,2719
3,2015-07-24,0.5,0.9,180,2719
1,2014-09-11,0.5,0.9,180,2720
2,2015-01-17,1,0.9,180,2720
1,2015-01-06,0.25,0.9,180,2726
1,2015-02-18,1,0.9,180,2728
1,2016-01-15,0.333333333333333,0.9,180,2742
1,2014-04-15,0.666666666666667,0.9,180,2745
1,2013-12-15,0.357142857142857,0.9,180,2746
2,2016-02-16,0.714285714285714,0.9,180,2746
1,2016-01-24,0.5,0.9,180,2747
1,2013-12-15,0.318181818181818,0.9,180,2748
2,2016-02-15,0.62962962962963,0.9,180,2748
1,2015-06-06,0.666666666666667,0.9,180,2749
1,2015-06-19,1,0.9,180,2751
1,2016-01-10,1,0.9,180,2754
1,2016-01-09,0.333333333333333,0.9,180,2755
1,2015-01-06,0.75,0.9,180,2756
2,2015-01-23,1,0.9,180,2756
1,2015-12-22,0.5,0.9,180,2758
1,2013-09-09,0.333333333333333,0.9,180,2759
1,2015-12-22,0.8,0.9,180,2760
1,2016-01-20,0.5,0.9,180,2761
1,2013-12-04,0.363636363636364,0.9,180,2763
2,2015-01-11,0.5,0.9,180,2763
3,2015-01-16,1,0.9,180,2763
4,2015-12-23,1,0.9,180,2763
1,2015-01-16,1,0.9,180,2764
2,2015-01-23,0.666666666666667,0.9,180,2764
3,2015-12-09,1,0.9,180,2764
1,2015-01-20,0.666666666666667,0.9,180,2765
2,2015-02-11,0.75,0.9,180,2765
1,2015-03-16,0.25,0.9,180,2768
1,2014-09-05,1,0.9,180,2783
1,2016-01-19,0.666666666666667,0.9,180,2785
1,2015-11-17,0.607142857142857,0.9,180,2786
1,2013-12-15,0.8,0.9,180,2788
2,2016-02-17,0.5,0.9,180,2788
1,2014-04-15,1,0.9,180,2789
1,2014-10-25,0.75,0.9,180,2791
1,2015-06-23,0.333333333333333,0.9,180,2792
1,2016-01-09,1,0.9,180,2794
1,2014-09-07,0.5,0.9,180,2795
2,2016-01-09,0.5,0.9,180,2795
1,2016-01-21,0.75,0.9,180,2798
1,2014-10-08,0.5,0.9,180,2799
2,2016-01-21,0.5,0.9,180,2799
1,2014-03-10,0.666666666666667,0.9,180,2800
2,2016-01-21,0.857142857142857,0.9,180,2800
1,2015-11-07,0.5,0.9,180,2801
1,2014-12-12,1,0.9,180,2802
2,2015-01-16,1,0.9,180,2802
3,2015-12-24,1,0.9,180,2802
1,2015-01-11,0.5,0.9,180,2803
2,2015-01-16,0.5,0.9,180,2803
1,2014-12-27,1,0.9,180,2806
1,2016-01-22,0.5,0.9,180,2809
1,2016-01-02,0.631578947368421,0.9,180,2820
1,2015-11-17,0.62962962962963,0.9,180,2821
1,2014-12-27,0.333333333333333,0.9,180,2822
2,2016-02-23,0.8,0.9,180,2822
1,2014-04-12,0.428571428571429,0.9,180,2823
2,2014-11-11,0.307692307692308,0.9,180,2823
1,2012-03-01,1,0.9,180,2824
