"grid_cell","mid_x","mid_y","catchment","cluster_id","cluster_dist"
3960,27.548174903453,-17.0452024240008,"sinamalima","81111_3",0.693844275786659
3961,27.548174903453,-17.0362192711596,"sinamalima","81111_3",1.04635080250503
3962,27.548174903453,-17.0272361183184,"sinamalima","81111_3",1.92568951741681
3963,27.548174903453,-16.9463877427476,"chisanga","80204_2",1.77528875580633
3964,27.548174903453,-16.9374045899064,"chisanga","80204_2",1.52041721238318
3965,27.548174903453,-16.9284214370652,"chisanga","80204_1",1.34800044579598
3966,27.548174903453,-16.919438284224,"chisanga","80204_1",0.518955458270173
3967,27.548174903453,-16.9014719785416,"chisanga","80204_1",1.78149765358418
3968,27.548174903453,-16.8924888257004,"chisanga","80204_1",2.76151108018422
3969,27.548174903453,-16.8835056728592,"chisanga","80204_1",3.75208648608433
3970,27.548174903453,-16.8745225200181,"kazimaulu","80204_1",4.74661590492029
3971,27.548174903453,-16.8655393671769,"kazimaulu","80204_1",5.74304554182976
3972,27.548174903453,-16.8565562143357,"kazimaulu","80211_6",5.47858473651684
3973,27.548174903453,-16.8116404501297,"kazimaulu","80211_6",4.86229258405151
3974,27.548174903453,-16.8026572972885,"kazimaulu","80211_6",5.32609499283848
3975,27.548174903453,-16.7936741444473,"kazimaulu","80211_6",5.92390802105969
3998,27.548174903453,-16.4792637950055,NA,"80206_3",5.8774066147729
3999,27.5576253498113,-17.1350339524127,"buleyamalima","81111_6",4.22108458947936
4000,27.5576253498113,-17.1260507995715,"buleyamalima","81111_6",3.26353929450802
4001,27.5576253498113,-17.1170676467303,"buleyamalima","81111_6",2.34175624763101
4002,27.5576253498113,-17.1080844938891,"buleyamalima","81111_6",1.52215501875267
4003,27.5576253498113,-17.0991013410479,"sinamalima","81111_6",1.07242223968758
4004,27.5576253498113,-17.0901181882067,"sinamalima","81111_6",1.40826950563737
4005,27.5576253498113,-17.0721518825243,"sinamalima","81111_7",1.25842257326877
4006,27.5576253498113,-17.0631687296831,"sinamalima","81111_7",0.858959382975781
4007,27.5576253498113,-17.054185576842,"sinamalima","81111_3",1.24063131371736
4008,27.5576253498113,-17.0452024240008,"sinamalima","81111_3",0.390615382956933
4009,27.5576253498113,-17.0362192711596,"sinamalima","81111_3",0.875211229557531
4010,27.5576253498113,-17.0272361183184,"sinamalima","81111_3",1.83831689689201
4011,27.5576253498113,-17.0182529654772,"sinamalima","81111_3",2.82715817183404
4012,27.5576253498113,-16.9733372012712,"chisanga","80204_2",3.95332533850728
4013,27.5576253498113,-16.9553708955888,"chisanga","80204_2",1.98711418151065
4014,27.5576253498113,-16.9463877427476,"chisanga","80204_2",1.0528739397766
4015,27.5576253498113,-16.9374045899064,"chisanga","80204_2",0.51813539877938
4016,27.5576253498113,-16.9284214370652,"chisanga","80204_2",1.19515063719325
4017,27.5576253498113,-16.919438284224,"chisanga","80204_1",1.4729662679072
4018,27.5576253498113,-16.9104551313828,"chisanga","80204_1",1.61923741350609
4019,27.5576253498113,-16.9014719785416,"chisanga","80204_1",2.25260514557683
4020,27.5576253498113,-16.8655393671769,NA,"80211_6",5.40922917811537
4041,27.5670757961695,-17.1260507995715,"buleyamalima","81111_6",3.08411758077495
4042,27.5670757961695,-17.1170676467303,"buleyamalima","81111_6",2.08443274399609
4043,27.5670757961695,-17.0991013410479,"sinamalima","81111_6",0.104962319218423
4044,27.5670757961695,-17.0901181882067,"sinamalima","81111_6",0.918746809771477
4045,27.5670757961695,-17.0631687296831,"sinamalima","81111_7",1.86279870891463
4046,27.5670757961695,-17.054185576842,"sinamalima","81111_4",1.32385073218272
4047,27.5670757961695,-17.0452024240008,"sinamalima","81111_4",1.32624546535055
4048,27.5670757961695,-17.0362192711596,"sinamalima","81111_3",1.56861519025348
4049,27.5670757961695,-16.9553708955888,"chisanga","80204_2",1.98268464759803
4050,27.5670757961695,-16.9463877427476,"chisanga","80204_2",1.0444895089936
4051,27.5670757961695,-16.9374045899064,"chisanga","80204_2",0.50087748299387
4052,27.5670757961695,-16.919438284224,"chisanga","80204_2",2.13792377743019
4053,27.5670757961695,-16.9104551313828,"chisanga","80204_1",2.55899803279787
4054,27.5670757961695,-16.8475730614945,"sinafala","80211_6",3.27216563807594
4055,27.5670757961695,-16.8385899086533,"sinafala","80211_6",2.72613317178539
4056,27.5670757961695,-16.8296067558121,"sinafala","80211_6",2.48123680390105
4057,27.5670757961695,-16.8206236029709,"sinafala","80211_6",2.6232174868238
4058,27.5670757961695,-16.8116404501297,NA,"80211_6",3.099355382776
4079,27.5765262425278,-17.0991013410479,"sinamalima","81111_6",0.945559260131614
4080,27.5765262425278,-17.0631687296831,"sinamalima","81111_4",1.5131328590954
4081,27.5765262425278,-17.054185576842,"sinamalima","81111_4",0.543918447634543
4082,27.5765262425278,-17.0452024240008,"sinamalima","81111_4",0.54965762547819
4083,27.5765262425278,-17.0362192711596,"sinamalima","81111_4",1.5193418746334
4084,27.5765262425278,-17.0272361183184,"sinamalima","81111_4",2.51290189979292
4085,27.5765262425278,-17.0182529654772,"sinamalima","81111_8",3.27193485945114
4086,27.5765262425278,-16.9553708955888,"chisanga","80204_2",2.43698147713901
4087,27.5765262425278,-16.9463877427476,"chisanga","80204_2",1.7603677373048
4088,27.5765262425278,-16.9374045899064,"chisanga","80204_5",1.38498767717297
4089,27.5765262425278,-16.9284214370652,"chisanga","80204_5",1.45908788322467
4090,27.5765262425278,-16.9014719785416,"chisanga","80204_8",2.40505856382894
4091,27.5765262425278,-16.8385899086533,"sinafala","80211_6",1.85920521731048
4092,27.5765262425278,-16.8296067558121,"sinafala","80211_6",1.47688506282088
4093,27.5765262425278,-16.8206236029709,"sinafala","80211_6",1.70462163017506
4094,27.5765262425278,-16.8116404501297,"sinafala","80211_6",2.37282116475407
4111,27.5765262425278,-16.5421458648938,"kasikili","80206_7",5.41426440096492
4112,27.585976688886,-17.0631687296831,"sinamalima","81111_4",1.68995925577141
4113,27.585976688886,-17.054185576842,"sinamalima","81111_4",0.928582661676364
4114,27.585976688886,-17.0452024240008,"sinamalima","81111_4",0.93197061265261
4115,27.585976688886,-17.0362192711596,"sinamalima","81111_4",1.69554494958013
4116,27.585976688886,-17.0272361183184,"sinamalima","81111_8",1.92855671591967
4117,27.585976688886,-16.9463877427476,"chisanga","80204_5",1.43116928609979
4118,27.585976688886,-16.9374045899064,"chisanga","80204_5",0.508834851152275
4119,27.585976688886,-16.9284214370652,"chisanga","80204_5",0.685259282557247
4120,27.585976688886,-16.919438284224,"chisanga","80204_5",1.63714619421278
4121,27.585976688886,-16.9014719785416,"chisanga","80204_8",1.40788421129006
4122,27.585976688886,-16.8924888257004,"chisanga","80204_8",1.86644147524045
4123,27.585976688886,-16.8475730614945,"sinafala","80211_6",2.18743927751037
4124,27.585976688886,-16.8385899086533,"sinafala","80211_6",1.22855348951384
4125,27.585976688886,-16.8296067558121,"sinafala","80211_6",0.483525342541879
4126,27.585976688886,-16.8206236029709,"sinafala","80211_6",0.978902361650979
4127,27.585976688886,-16.8116404501297,"sinafala","80211_6",1.91903697382103
4128,27.585976688886,-16.8026572972885,"sinafala","80211_6",2.8995096096794
4129,27.585976688886,-16.7936741444473,"sinafala","80211_6",3.88993689445371
4146,27.585976688886,-16.551129017735,"kasikili","80206_7",5.51673434044612
4147,27.5954271352443,-17.1260507995715,"buleyamalima","81111_6",4.2692069522709
4148,27.5954271352443,-17.0452024240008,"sinamalima","81111_8",1.55679648968043
4149,27.5954271352443,-17.0362192711596,"sinamalima","81111_8",0.870101207949429
4150,27.5954271352443,-17.0272361183184,"sinamalima","81111_8",1.04428774927392
4151,27.5954271352443,-17.009269812636,"sinamalima","81111_8",2.78522143714783
4152,27.5954271352443,-16.9463877427476,"chisanga","80204_5",1.55390287392387
4153,27.5954271352443,-16.9374045899064,"chisanga","80204_5",0.790758507693944
4154,27.5954271352443,-16.9284214370652,"chisanga","80204_5",0.914321543932672
4155,27.5954271352443,-16.9014719785416,"chisanga","80204_8",0.45425094729701
4156,27.5954271352443,-16.8924888257004,"chisanga","80204_8",1.30679958837277
4157,27.5954271352443,-16.8565562143357,"sinafala","80211_6",3.18449166537891
4158,27.5954271352443,-16.8475730614945,"sinafala","80211_6",2.20577516487804
4159,27.5954271352443,-16.8385899086533,"sinafala","80211_6",1.26091275839263
4160,27.5954271352443,-16.8296067558121,"sinafala","80211_6",0.560676275335126
4161,27.5954271352443,-16.8206236029709,"sinafala","80211_6",1.01922263629289
4177,27.5954271352443,-16.5601121705762,"kasikili","80206_7",5.96567856140744
4178,27.5954271352443,-16.551129017735,"kasikili","80206_7",5.03563409990249
4179,27.5954271352443,-16.5421458648938,"kasikili","80206_7",4.13834517793916
4180,27.5954271352443,-16.5331627120526,"kasikili","80206_7",3.30063490393153
4181,27.5954271352443,-16.506213253529,NA,"80206_6",1.11030771063659
4182,27.5954271352443,-16.4972301006879,NA,"80206_3",0.971209348309898
4183,27.5954271352443,-16.4882469478467,NA,"80206_3",0.752851863093326
4184,27.6048775816025,-17.1260507995715,"buleyamalima","81111_6",5.01742961612209
4185,27.6048775816025,-17.1170676467303,"buleyamalima","81111_6",4.47307888780816
4186,27.6048775816025,-17.0631687296831,"sinamalima","81111_1",0.702528622999814
4187,27.6048775816025,-17.0362192711596,"sinamalima","81111_8",0.389786252692254
4188,27.6048775816025,-17.0272361183184,"sinamalima","81111_8",0.696681453748397
4189,27.6048775816025,-16.9553708955888,"chisanga","80204_6",2.45174736313237
4190,27.6048775816025,-16.9463877427476,"chisanga","80204_5",2.19238456924759
4191,27.6048775816025,-16.9104551313828,"chisanga","80204_8",0.977512878800009
4192,27.6048775816025,-16.9014719785416,"chisanga","80204_8",0.675961989855233
4193,27.6048775816025,-16.8924888257004,"chisanga","80204_3",0.944963665204297
4194,27.6048775816025,-16.8835056728592,"chisanga","80204_3",0.925077095662962
4195,27.6048775816025,-16.8475730614945,"sinafala","80211_6",2.640787574066
4196,27.6048775816025,-16.8385899086533,"sinafala","80211_6",1.92310061175463
4197,27.6048775816025,-16.8296067558121,"sinafala","80211_6",1.55655802176736
4208,27.6048775816025,-16.6319773933058,"kasikili","80209_1",5.82055465430195
4209,27.6048775816025,-16.6229942404646,"kasikili","80209_1",5.84727255381158
4214,27.6048775816025,-16.5601121705762,"kasikili","80206_7",5.70499888402902
4215,27.6048775816025,-16.551129017735,"kasikili","80206_7",4.72389253543474
4216,27.6048775816025,-16.5421458648938,"kasikili","80206_7",3.75277351959544
4217,27.6048775816025,-16.5151964063702,NA,"80206_7",1.17802979561692
4218,27.6048775816025,-16.506213253529,NA,"80206_6",0.510961119602177
4219,27.6048775816025,-16.4972301006879,NA,"80206_6",0.49006632312262
4220,27.6048775816025,-16.4882469478467,NA,"80206_3",0.449259250014551
4221,27.6048775816025,-16.4792637950055,NA,"80206_3",1.351057090306
4223,27.6143280279608,-17.1260507995715,"buleyamalima","81111_6",5.84336518897993
4224,27.6143280279608,-17.0721518825243,"sinamalima","81111_1",0.744707531258411
4225,27.6143280279608,-17.0631687296831,"sinamalima","81111_1",0.565643549043519
4226,27.6143280279608,-17.0362192711596,"sinamalima","81111_8",1.25312233625651
4227,27.6143280279608,-17.009269812636,"chiyabi","81102_5",2.46889605605911
4228,27.6143280279608,-17.0002866597948,"chiyabi","81102_1",3.20423919066822
4229,27.6143280279608,-16.9553708955888,"chisanga","80204_6",1.59951060013259
4230,27.6143280279608,-16.9463877427476,"chisanga","80204_6",1.21313053990477
4231,27.6143280279608,-16.9284214370652,"chisanga","80204_6",2.30177946998021
4232,27.6143280279608,-16.9104551313828,"chisanga","80204_8",1.79788162507455
4233,27.6143280279608,-16.8924888257004,"chisanga","80204_3",0.56206309720533
4234,27.6143280279608,-16.8835056728592,"chisanga","80204_3",0.527919276320519
4235,27.6143280279608,-16.8475730614945,"sinafala","80211_6",3.33314196938421
4236,27.6143280279608,-16.8385899086533,"sinafala","80211_6",2.79903351315943
4237,27.6143280279608,-16.8116404501297,"sinafala","80211_6",3.16367628303889
4238,27.6143280279608,-16.8026572972885,"sinafala","80211_6",3.83843723601952
4244,27.6143280279608,-16.6319773933058,"kasikili","80209_1",4.81468298577915
4245,27.6143280279608,-16.6229942404646,"kasikili","80209_1",4.84689706709245
4246,27.6143280279608,-16.6140110876234,"kasikili","80209_1",5.07972929657512
4247,27.6143280279608,-16.6050279347822,"kasikili","80209_1",5.48770333527946
4249,27.6143280279608,-16.5601121705762,"kasikili","80206_7",5.61595103335995
4250,27.6143280279608,-16.551129017735,"kasikili","80206_7",4.6159514170321
4251,27.6143280279608,-16.5151964063702,NA,"80206_7",0.615965409448289
4252,27.6143280279608,-16.506213253529,NA,"80206_7",0.384076634216006
4253,27.6143280279608,-16.4972301006879,NA,"80206_6",1.1416510116316
4254,27.6143280279608,-16.4882469478467,NA,"80206_1",0.320740825127639
4255,27.6143280279608,-16.4792637950055,NA,"80206_1",0.754229036523689
4258,27.623778474319,-17.0362192711596,"chiyabi","81102_5",1.22494009767451
4259,27.623778474319,-17.0272361183184,"chiyabi","81102_5",0.56584102467033
4260,27.623778474319,-17.0002866597948,"chiyabi","81102_1",2.33180684113264
4261,27.623778474319,-16.96435404843,NA,"80204_6",2.05376719296828
4262,27.623778474319,-16.9463877427476,"chisanga","80204_6",0.210538296555874
4263,27.623778474319,-16.9374045899064,"chisanga","80204_6",0.978524255692269
4269,27.623778474319,-16.6499436989882,NA,"80209_1",4.4602695085823
4270,27.623778474319,-16.640960546147,NA,"80209_1",4.02552328675964
4271,27.623778474319,-16.6319773933058,NA,"80209_1",3.80994371866118
4272,27.623778474319,-16.6229942404646,"kasikili","80209_1",3.85052000521429
4273,27.623778474319,-16.6140110876234,"kasikili","80209_1",4.13972671148859
4274,27.623778474319,-16.6050279347822,"kasikili","80209_1",4.6312168967928
4276,27.623778474319,-16.5601121705762,"kasikili","80206_2",5.64584563208214
4277,27.623778474319,-16.551129017735,"kasikili","80206_7",4.72579635453489
4278,27.623778474319,-16.5421458648938,"kasikili","80206_7",3.75516982638622
4279,27.623778474319,-16.5151964063702,NA,"80206_7",1.18564246107063
4280,27.623778474319,-16.506213253529,NA,"80206_7",1.08346537493748
4281,27.623778474319,-16.4972301006879,NA,"80206_1",1.51523003100636
4282,27.623778474319,-16.4882469478467,NA,"80206_1",0.87289140172444
4283,27.623778474319,-16.4792637950055,NA,"80206_1",1.10813209511724
4284,27.6332289206773,-17.0272361183184,"chiyabi","81102_5",0.456290305201566
4285,27.6332289206773,-17.0182529654772,"chiyabi","81102_5",1.01385072089191
4286,27.6332289206773,-17.009269812636,"chiyabi","81102_1",0.959639372317382
4287,27.6332289206773,-16.96435404843,"chiyabi","80204_6",2.1945340758384
4288,27.6332289206773,-16.9553708955888,"chisanga","80204_6",1.31498735468269
4289,27.6332289206773,-16.9463877427476,"chisanga","80204_6",0.801500882993301
4290,27.6332289206773,-16.9374045899064,"chisanga","80204_6",1.24724319096491
4291,27.6332289206773,-16.9104551313828,"chisanga","80204_10",2.25743681998078
4292,27.6332289206773,-16.8745225200181,"chisanga","80204_3",2.67727372602043
4293,27.6332289206773,-16.8655393671769,"sinafala","80204_3",3.33628727019751
4298,27.6332289206773,-16.6319773933058,NA,"80209_1",2.80755287755958
4299,27.6332289206773,-16.6229942404646,NA,"80209_1",2.8623199912624
4300,27.6332289206773,-16.6050279347822,"kasikili","80209_1",3.84888561727696
4301,27.6332289206773,-16.596044781941,"kasikili","80209_1",4.59613344946544
4302,27.6332289206773,-16.5870616290998,"kasikili","80209_1",5.42539996207476
4303,27.6332289206773,-16.551129017735,"kasikili","80206_2",4.26536501887945
4304,27.6332289206773,-16.5421458648938,"kasikili","80206_2",3.43136896762008
4305,27.6332289206773,-16.5241795592114,NA,"80206_2",2.22175634788198
4306,27.6332289206773,-16.5151964063702,NA,"80206_7",2.1134706472289
4307,27.6332289206773,-16.4882469478467,NA,"80206_1",1.85908946793752
4308,27.6332289206773,-16.4792637950055,NA,"80206_1",1.98049387681709
4309,27.6426793670356,-17.0362192711596,"chiyabi","81102_6",0.798582449885217
4310,27.6426793670356,-17.0272361183184,"chiyabi","81102_6",1.12573938519807
4311,27.6426793670356,-17.0182529654772,"chiyabi","81102_1",0.6547559572523
4312,27.6426793670356,-17.009269812636,"chiyabi","81102_1",0.373357405532549
4313,27.6426793670356,-16.9823203541124,"chiyabi","81102_2",2.01475873008597
4314,27.6426793670356,-16.96435404843,"chiyabi","81102_2",2.39944166569399
4315,27.6426793670356,-16.9553708955888,"chisanga","80204_6",2.0862838494843
4316,27.6426793670356,-16.9374045899064,"chisanga","80204_6",2.04432257816929
4317,27.6426793670356,-16.9104551313828,"chisanga","80204_10",1.54877674053882
4318,27.6426793670356,-16.9014719785416,"chisanga","80204_10",0.889917905152291
4319,27.6426793670356,-16.8835056728592,"chisanga","80204_10",1.89167724923166
4320,27.6426793670356,-16.8745225200181,"chisanga","80204_10",2.82341765714409
4321,27.6426793670356,-16.8296067558121,"sinafala","80211_2",4.05367358834975
4322,27.6426793670356,-16.8206236029709,"sinafala","80211_2",3.92156780276002
4324,27.6426793670356,-16.6319773933058,NA,"80209_1",1.81141335183762
4325,27.6426793670356,-16.6229942404646,NA,"80209_1",1.89513204271885
4326,27.6426793670356,-16.596044781941,"kasikili","80209_1",4.06478124045899
4327,27.6426793670356,-16.551129017735,"kasikili","80206_2",3.86834800237153
4328,27.6426793670356,-16.5421458648938,"kasikili","80206_2",2.92316954290762
4329,27.6426793670356,-16.5241795592114,NA,"80206_2",1.30634143152095
4330,27.6426793670356,-16.5151964063702,NA,"80206_2",1.13460644529402
4331,27.6426793670356,-16.506213253529,NA,"80206_2",1.69355708967374
4332,27.6521298133938,-17.0362192711596,"chiyabi","81102_6",0.294585349410427
4333,27.6521298133938,-17.0272361183184,"chiyabi","81102_6",0.846350576502422
4334,27.6521298133938,-17.0182529654772,"chiyabi","81102_1",1.29273926978887
4335,27.6521298133938,-17.009269812636,"chiyabi","81102_1",1.17555298316278
4336,27.6521298133938,-16.9913035069536,"chiyabi","81102_2",1.82683830272913
4337,27.6521298133938,-16.9823203541124,"chiyabi","81102_2",1.08914392322812
4338,27.6521298133938,-16.9733372012712,"chiyabi","81102_2",1.01741376670564
4339,27.6521298133938,-16.96435404843,"chiyabi","81102_2",1.69824234014212
4340,27.6521298133938,-16.9104551313828,"chisanga","80204_10",1.3144312243599
4341,27.6521298133938,-16.9014719785416,"chisanga","80204_10",0.347767104457349
4342,27.6521298133938,-16.8924888257004,"chisanga","80204_10",0.717045656734215
4343,27.6521298133938,-16.8835056728592,"chisanga","80204_10",1.70510028686585
4344,27.6521298133938,-16.8745225200181,"sinafala","80211_7",1.86468540426528
4345,27.6521298133938,-16.8565562143357,"sinafala","80211_7",2.95207657669326
4346,27.6521298133938,-16.8296067558121,"sinafala","80211_2",3.09010394229813
4347,27.6521298133938,-16.8206236029709,"sinafala","80211_2",2.9145909677941
4348,27.6521298133938,-16.8116404501297,"sinafala","80211_2",3.07261102414365
4349,27.6521298133938,-16.8026572972885,"sinafala","80211_2",3.51952217817065
4352,27.6521298133938,-16.5331627120526,NA,"80206_2",1.71189996090619
4353,27.6521298133938,-16.5241795592114,NA,"80206_2",0.715087232796297
4354,27.6521298133938,-16.5151964063702,NA,"80206_2",0.303476563742221
4355,27.6521298133938,-16.506213253529,NA,"80206_2",1.29338559557746
4356,27.6521298133938,-16.4972301006879,NA,"80206_2",2.29207211334603
4357,27.6615802597521,-17.0362192711596,"chiyabi","81102_6",1.24873447616088
4358,27.6615802597521,-17.009269812636,"chiyabi","81102_9",0.624078091409939
4359,27.6615802597521,-17.0002866597948,"chiyabi","81102_9",0.515650465545586
4360,27.6615802597521,-16.9913035069536,"chiyabi","81102_9",1.46366571998129
4361,27.6615802597521,-16.9823203541124,"chiyabi","81102_2",0.581317143280982
4362,27.6615802597521,-16.9733372012712,"chiyabi","81102_2",0.432186650981853
4363,27.6615802597521,-16.96435404843,"chisanga","80204_4",1.08950574022519
4364,27.6615802597521,-16.9553708955888,"chisanga","80204_4",0.633342805294305
4365,27.6615802597521,-16.9104551313828,"chisanga","80204_7",1.44625153135133
4366,27.6615802597521,-16.9014719785416,"chisanga","80204_10",1.21505483284419
4367,27.6615802597521,-16.8924888257004,"chisanga","80204_10",1.36734608589149
4368,27.6615802597521,-16.8835056728592,"sinafala","80211_7",1.08139462992286
4369,27.6615802597521,-16.8745225200181,"sinafala","80211_7",0.887771787616329
4370,27.6615802597521,-16.8655393671769,"sinafala","80211_7",1.55140682504243
4371,27.6615802597521,-16.8565562143357,"sinafala","80211_7",2.45470721580882
4372,27.6615802597521,-16.8385899086533,"sinafala","80211_2",2.78341275094896
4373,27.6615802597521,-16.8206236029709,"sinafala","80211_2",1.90764841962205
4374,27.6615802597521,-16.8116404501297,"sinafala","80211_2",2.1412590639206
4375,27.6615802597521,-16.7397752274001,"munyumbwe","80209_7",5.6272475731896
4377,27.6615802597521,-16.6319773933058,NA,"80209_1",0.418925004655346
4378,27.6615802597521,-16.6229942404646,NA,"80209_1",0.696893008375776
4379,27.6615802597521,-16.5780784762586,NA,"80207_4",3.45605106051843
4380,27.6615802597521,-16.5331627120526,NA,"80206_2",1.94161772757241
4381,27.6615802597521,-16.5241795592114,NA,"80206_2",1.16218187748667
4382,27.6615802597521,-16.5151964063702,NA,"80206_2",0.965118655302686
4383,27.6710307061103,-17.009269812636,"chiyabi","81102_9",0.924504509204684
4384,27.6710307061103,-17.0002866597948,"chiyabi","81102_9",0.855074753216567
4385,27.6710307061103,-16.9913035069536,"chiyabi","81102_9",1.61480558297401
4386,27.6710307061103,-16.9823203541124,"chiyabi","81102_3",1.0081694656812
4387,27.6710307061103,-16.9733372012712,"chiyabi","81102_3",0.453203029491342
4388,27.6710307061103,-16.96435404843,"chisanga","80204_4",0.971254591087885
4389,27.6710307061103,-16.9553708955888,"chisanga","80204_4",0.396767161649912
4390,27.6710307061103,-16.9463877427476,"chisanga","80204_4",1.17111608221724
4391,27.6710307061103,-16.9104551313828,"chisanga","80204_7",0.516490010737947
4392,27.6710307061103,-16.9014719785416,"chisanga","80204_7",0.788230800816441
4393,27.6710307061103,-16.8835056728592,"sinafala","80211_7",0.71237688994267
4394,27.6710307061103,-16.8745225200181,"sinafala","80211_7",0.355209438380703
4395,27.6710307061103,-16.8655393671769,"sinafala","80211_7",1.32093400909823
4396,27.6710307061103,-16.8565562143357,"sinafala","80211_7",2.31593600239144
4397,27.6710307061103,-16.8475730614945,"sinafala","80211_2",3.15821757463593
4398,27.6710307061103,-16.8385899086533,"sinafala","80211_2",2.21812357111135
4399,27.6710307061103,-16.8296067558121,"sinafala","80211_2",1.36594512752723
4400,27.6710307061103,-16.7846909916061,"sinafala","80211_2",4.07363172925789
4401,27.6710307061103,-16.7667246859237,"munyumbwe","80209_7",4.24317677683882
4402,27.6710307061103,-16.7307920745589,"munyumbwe","80209_7",5.26000936350394
4403,27.6710307061103,-16.6768931575118,"munyumbwe","80209_1",5.48814666414485
4404,27.6710307061103,-16.6499436989882,NA,"80209_1",2.65526821497089
4405,27.6710307061103,-16.640960546147,NA,"80209_1",1.83321604600474
4406,27.6710307061103,-16.596044781941,NA,"80207_4",1.88517631544471
4407,27.6710307061103,-16.5870616290998,NA,"80207_4",2.08398329844613
4408,27.6710307061103,-16.5421458648938,NA,"80206_5",2.82447635174581
4409,27.6710307061103,-16.5331627120526,NA,"80206_5",2.26858857063904
4410,27.6804811524686,-17.009269812636,"chiyabi","81102_4",0.733676874159255
4411,27.6804811524686,-17.0002866597948,"chiyabi","81102_4",1.13822604962513
4412,27.6804811524686,-16.9733372012712,"chiyabi","81102_3",0.570822631803714
4413,27.6804811524686,-16.9553708955888,"chisanga","80204_4",1.39246319242143
4414,27.6804811524686,-16.9463877427476,"chisanga","80204_4",1.77570481357828
4415,27.6804811524686,-16.9104551313828,"chisanga","80204_7",0.684191011010384
4416,27.6804811524686,-16.8924888257004,"sinafala","80204_7",1.78247812140976
4417,27.6804811524686,-16.8835056728592,"sinafala","80211_7",1.36835624362183
4418,27.6804811524686,-16.8745225200181,"sinafala","80211_7",1.22112925321835
4419,27.6804811524686,-16.8655393671769,"sinafala","80211_7",1.76349495995618
4420,27.6804811524686,-16.8565562143357,"sinafala","80211_7",2.59396844075834
4421,27.6804811524686,-16.8475730614945,"sinafala","80211_2",3.02902707259632
4422,27.6804811524686,-16.8385899086533,"sinafala","80211_2",2.02995098703904
4423,27.6804811524686,-16.8296067558121,"sinafala","80211_2",1.03266500514753
4424,27.6804811524686,-16.8206236029709,"sinafala","80211_2",0.109968248818577
4425,27.6804811524686,-16.8116404501297,"sinafala","80211_2",0.978666959928498
4426,27.6804811524686,-16.7667246859237,"munyumbwe","80209_7",3.25902428050862
4427,27.6804811524686,-16.6589268518294,"munyumbwe","80209_1",4.03327651440571
4428,27.6804811524686,-16.6140110876234,NA,"80207_4",2.27971942582607
4429,27.6804811524686,-16.596044781941,NA,"80207_4",0.880371708510938
4430,27.6804811524686,-16.5241795592114,NA,"80206_5",1.07038098821416
4431,27.6804811524686,-16.5151964063702,NA,"80206_5",1.52131369308076
4432,27.6899315988268,-17.0452024240008,"chiyabi","81102_4",4.13103859460382
4433,27.6899315988268,-17.009269812636,"chiyabi","81102_4",0.307411611423688
4434,27.6899315988268,-17.0002866597948,"chiyabi","81102_4",0.922907039065956
4435,27.6899315988268,-16.9823203541124,"chiyabi","81102_3",1.8116375169259
4436,27.6899315988268,-16.9014719785416,"chisanga","80204_7",1.74653122888346
4437,27.6899315988268,-16.8924888257004,"sinafala","80204_7",2.32487266488484
4438,27.6899315988268,-16.8835056728592,"sinafala","80211_7",2.29437753451059
4439,27.6899315988268,-16.8745225200181,"sinafala","80211_7",2.20977090839279
4440,27.6899315988268,-16.8655393671769,"sinafala","80211_7",2.54990325028702
4441,27.6899315988268,-16.8475730614945,"sinafala","80211_2",3.2254486126004
4442,27.6899315988268,-16.8385899086533,"sinafala","80211_2",2.31284955048233
4443,27.6899315988268,-16.8296067558121,"sinafala","80211_2",1.51493475552167
4444,27.6899315988268,-16.8206236029709,"sinafala","80211_2",1.11390374965229
4445,27.6899315988268,-16.8116404501297,"sinafala","80211_2",1.4786939484462
4446,27.6899315988268,-16.7307920745589,"munyumbwe","80209_7",3.86368150832949
4447,27.6899315988268,-16.6589268518294,"munyumbwe","80209_9",4.43868556770995
4448,27.6899315988268,-16.6140110876234,NA,"80207_4",2.10980474045441
4449,27.6899315988268,-16.6050279347822,NA,"80207_4",1.11364627177149
4450,27.6899315988268,-16.596044781941,NA,"80207_4",0.170704405701811
4451,27.6899315988268,-16.5870616290998,NA,"80207_4",0.904473310456532
4452,27.6899315988268,-16.5690953234174,NA,"80207_4",2.89757414380624
4453,27.6899315988268,-16.5601121705762,NA,"80206_4",3.62779039419476
4454,27.6899315988268,-16.5331627120526,NA,"80206_5",0.91755238208402
4455,27.6899315988268,-16.5241795592114,NA,"80206_5",0.102613221541984
4456,27.6899315988268,-16.5151964063702,NA,"80206_5",1.08588976077165
4457,27.6993820451851,-17.0452024240008,"chiyabi","81102_4",4.31804168016225
4458,27.6993820451851,-16.9913035069536,"chiyabi","81102_8",1.52663807274301
4459,27.6993820451851,-16.9823203541124,"chiyabi","81102_8",0.966205703544738
4460,27.6993820451851,-16.9733372012712,"chiyabi","81102_7",0.918698883141855
4461,27.6993820451851,-16.96435404843,"chiyabi","81102_7",0.199806997916803
4462,27.6993820451851,-16.9014719785416,"sinafala","80204_7",2.70266597870606
4463,27.6993820451851,-16.8924888257004,"sinafala","80204_7",3.107936230951
4464,27.6993820451851,-16.8565562143357,"sinafala","80211_7",3.94212120835781
4465,27.6993820451851,-16.8385899086533,"sinafala","80211_2",2.93356238626407
